,id,name,start_timestamp,sport,league,teams,scores
13,,Cleveland Cavaliers - Boston Celtics,2018-05-20 00:30:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Boston Celtics']","{'Cleveland Cavaliers': 116, 'Boston Celtics': 86}"
14,,Houston Rockets - Golden State Warriors,2018-05-17 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Golden State Warriors']","{'Houston Rockets': 127, 'Golden State Warriors': 105}"
15,,Boston Celtics - Cleveland Cavaliers,2018-05-16 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Cleveland Cavaliers']","{'Boston Celtics': 107, 'Cleveland Cavaliers': 94}"
16,,Houston Rockets - Golden State Warriors,2018-05-15 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Golden State Warriors']","{'Houston Rockets': 106, 'Golden State Warriors': 119}"
17,,Boston Celtics - Cleveland Cavaliers,2018-05-13 19:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Cleveland Cavaliers']","{'Boston Celtics': 108, 'Cleveland Cavaliers': 83}"
18,,Boston Celtics - Philadelphia 76ers,2018-05-10 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Philadelphia 76ers']","{'Boston Celtics': 114, 'Philadelphia 76ers': 112}"
19,,Golden State Warriors - New Orleans Pelicans,2018-05-09 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'New Orleans Pelicans']","{'Golden State Warriors': 113, 'New Orleans Pelicans': 104}"
20,,Houston Rockets - Utah Jazz,2018-05-09 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Utah Jazz']","{'Houston Rockets': 112, 'Utah Jazz': 102}"
21,,Cleveland Cavaliers - Toronto Raptors,2018-05-08 00:30:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Toronto Raptors']","{'Cleveland Cavaliers': 128, 'Toronto Raptors': 93}"
22,,Philadelphia 76ers - Boston Celtics,2018-05-07 22:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Boston Celtics']","{'Philadelphia 76ers': 103, 'Boston Celtics': 92}"
23,,Utah Jazz - Houston Rockets,2018-05-07 00:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Houston Rockets']","{'Utah Jazz': 87, 'Houston Rockets': 100}"
24,,New Orleans Pelicans - Golden State Warriors,2018-05-06 19:30:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Golden State Warriors']","{'New Orleans Pelicans': 92, 'Golden State Warriors': 118}"
25,,Cleveland Cavaliers - Toronto Raptors,2018-05-06 00:30:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Toronto Raptors']","{'Cleveland Cavaliers': 105, 'Toronto Raptors': 103}"
26,,Philadelphia 76ers - Boston Celtics,2018-05-05 21:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Boston Celtics']","{'Philadelphia 76ers': 98, 'Boston Celtics': 101}"
27,,Utah Jazz - Houston Rockets,2018-05-05 02:30:00+00:00,basketball,NBA,"['Utah Jazz', 'Houston Rockets']","{'Utah Jazz': 92, 'Houston Rockets': 113}"
28,,New Orleans Pelicans - Golden State Warriors,2018-05-05 00:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Golden State Warriors']","{'New Orleans Pelicans': 119, 'Golden State Warriors': 100}"
29,,Boston Celtics - Philadelphia 76ers,2018-05-04 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Philadelphia 76ers']","{'Boston Celtics': 108, 'Philadelphia 76ers': 103}"
30,,Toronto Raptors - Cleveland Cavaliers,2018-05-03 22:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Cleveland Cavaliers']","{'Toronto Raptors': 110, 'Cleveland Cavaliers': 128}"
31,,Houston Rockets - Utah Jazz,2018-05-03 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Utah Jazz']","{'Houston Rockets': 108, 'Utah Jazz': 116}"
32,,Golden State Warriors - New Orleans Pelicans,2018-05-02 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'New Orleans Pelicans']","{'Golden State Warriors': 121, 'New Orleans Pelicans': 116}"
33,,Toronto Raptors - Cleveland Cavaliers,2018-05-02 00:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Cleveland Cavaliers']","{'Toronto Raptors': 112, 'Cleveland Cavaliers': 113}"
34,,Boston Celtics - Philadelphia 76ers,2018-05-01 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Philadelphia 76ers']","{'Boston Celtics': 117, 'Philadelphia 76ers': 101}"
35,,Houston Rockets - Utah Jazz,2018-04-29 19:30:00+00:00,basketball,NBA,"['Houston Rockets', 'Utah Jazz']","{'Houston Rockets': 110, 'Utah Jazz': 96}"
36,,Cleveland Cavaliers - Indiana Pacers,2018-04-29 17:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Indiana Pacers']","{'Cleveland Cavaliers': 105, 'Indiana Pacers': 101}"
37,,Golden State Warriors - New Orleans Pelicans,2018-04-29 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'New Orleans Pelicans']","{'Golden State Warriors': 123, 'New Orleans Pelicans': 101}"
38,,Boston Celtics - Milwaukee Bucks,2018-04-29 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Milwaukee Bucks']","{'Boston Celtics': 112, 'Milwaukee Bucks': 96}"
39,,Utah Jazz - Oklahoma City Thunder,2018-04-28 02:30:00+00:00,basketball,NBA,"['Utah Jazz', 'Oklahoma City Thunder']","{'Utah Jazz': 96, 'Oklahoma City Thunder': 91}"
40,,Indiana Pacers - Cleveland Cavaliers,2018-04-28 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Cleveland Cavaliers']","{'Indiana Pacers': 121, 'Cleveland Cavaliers': 87}"
41,,Washington Wizards - Toronto Raptors,2018-04-27 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Toronto Raptors']","{'Washington Wizards': 92, 'Toronto Raptors': 102}"
42,,Milwaukee Bucks - Boston Celtics,2018-04-27 00:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Boston Celtics']","{'Milwaukee Bucks': 97, 'Boston Celtics': 86}"
43,,Houston Rockets - Minnesota Timberwolves,2018-04-26 01:30:00+00:00,basketball,NBA,"['Houston Rockets', 'Minnesota Timberwolves']","{'Houston Rockets': 122, 'Minnesota Timberwolves': 104}"
44,,Oklahoma City Thunder - Utah Jazz,2018-04-26 01:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Utah Jazz']","{'Oklahoma City Thunder': 107, 'Utah Jazz': 99}"
45,,Cleveland Cavaliers - Indiana Pacers,2018-04-25 23:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Indiana Pacers']","{'Cleveland Cavaliers': 98, 'Indiana Pacers': 95}"
46,,Toronto Raptors - Washington Wizards,2018-04-25 23:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Washington Wizards']","{'Toronto Raptors': 108, 'Washington Wizards': 98}"
47,,Golden State Warriors - San Antonio Spurs,2018-04-25 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'San Antonio Spurs']","{'Golden State Warriors': 99, 'San Antonio Spurs': 91}"
48,,Philadelphia 76ers - Miami Heat,2018-04-25 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Miami Heat']","{'Philadelphia 76ers': 104, 'Miami Heat': 91}"
49,,Boston Celtics - Milwaukee Bucks,2018-04-24 23:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Milwaukee Bucks']","{'Boston Celtics': 92, 'Milwaukee Bucks': 87}"
50,,Utah Jazz - Oklahoma City Thunder,2018-04-24 02:30:00+00:00,basketball,NBA,"['Utah Jazz', 'Oklahoma City Thunder']","{'Utah Jazz': 113, 'Oklahoma City Thunder': 96}"
51,,Minnesota Timberwolves - Houston Rockets,2018-04-24 00:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Houston Rockets']","{'Minnesota Timberwolves': 100, 'Houston Rockets': 119}"
52,,Indiana Pacers - Cleveland Cavaliers,2018-04-23 00:30:00+00:00,basketball,NBA,"['Indiana Pacers', 'Cleveland Cavaliers']","{'Indiana Pacers': 100, 'Cleveland Cavaliers': 104}"
53,,Washington Wizards - Toronto Raptors,2018-04-22 22:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Toronto Raptors']","{'Washington Wizards': 106, 'Toronto Raptors': 98}"
54,,San Antonio Spurs - Golden State Warriors,2018-04-22 19:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Golden State Warriors']","{'San Antonio Spurs': 103, 'Golden State Warriors': 90}"
55,,Milwaukee Bucks - Boston Celtics,2018-04-22 17:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Boston Celtics']","{'Milwaukee Bucks': 104, 'Boston Celtics': 102}"
56,,Utah Jazz - Oklahoma City Thunder,2018-04-22 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Oklahoma City Thunder']","{'Utah Jazz': 115, 'Oklahoma City Thunder': 102}"
57,,Minnesota Timberwolves - Houston Rockets,2018-04-21 23:30:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Houston Rockets']","{'Minnesota Timberwolves': 121, 'Houston Rockets': 105}"
58,,New Orleans Pelicans - Portland Trail Blazers,2018-04-21 21:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Portland Trail Blazers']","{'New Orleans Pelicans': 131, 'Portland Trail Blazers': 123}"
59,,Miami Heat - Philadelphia 76ers,2018-04-21 18:30:00+00:00,basketball,NBA,"['Miami Heat', 'Philadelphia 76ers']","{'Miami Heat': 102, 'Philadelphia 76ers': 106}"
60,,Milwaukee Bucks - Boston Celtics,2018-04-21 01:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Boston Celtics']","{'Milwaukee Bucks': 116, 'Boston Celtics': 92}"
61,,Washington Wizards - Toronto Raptors,2018-04-21 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Toronto Raptors']","{'Washington Wizards': 122, 'Toronto Raptors': 103}"
62,,Indiana Pacers - Cleveland Cavaliers,2018-04-20 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Cleveland Cavaliers']","{'Indiana Pacers': 92, 'Cleveland Cavaliers': 90}"
63,,San Antonio Spurs - Golden State Warriors,2018-04-20 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Golden State Warriors']","{'San Antonio Spurs': 97, 'Golden State Warriors': 110}"
64,,New Orleans Pelicans - Portland Trail Blazers,2018-04-20 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Portland Trail Blazers']","{'New Orleans Pelicans': 119, 'Portland Trail Blazers': 102}"
65,,Miami Heat - Philadelphia 76ers,2018-04-19 23:00:00+00:00,basketball,NBA,"['Miami Heat', 'Philadelphia 76ers']","{'Miami Heat': 108, 'Philadelphia 76ers': 128}"
66,,Houston Rockets - Minnesota Timberwolves,2018-04-19 01:30:00+00:00,basketball,NBA,"['Houston Rockets', 'Minnesota Timberwolves']","{'Houston Rockets': 102, 'Minnesota Timberwolves': 82}"
67,,Oklahoma City Thunder - Utah Jazz,2018-04-19 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Utah Jazz']","{'Oklahoma City Thunder': 95, 'Utah Jazz': 102}"
68,,Cleveland Cavaliers - Indiana Pacers,2018-04-18 23:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Indiana Pacers']","{'Cleveland Cavaliers': 100, 'Indiana Pacers': 97}"
69,,Portland Trail Blazers - New Orleans Pelicans,2018-04-18 02:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'New Orleans Pelicans']","{'Portland Trail Blazers': 102, 'New Orleans Pelicans': 111}"
70,,Boston Celtics - Milwaukee Bucks,2018-04-18 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Milwaukee Bucks']","{'Boston Celtics': 120, 'Milwaukee Bucks': 106}"
71,,Toronto Raptors - Washington Wizards,2018-04-17 23:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Washington Wizards']","{'Toronto Raptors': 130, 'Washington Wizards': 119}"
72,,Golden State Warriors - San Antonio Spurs,2018-04-17 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'San Antonio Spurs']","{'Golden State Warriors': 116, 'San Antonio Spurs': 101}"
73,,Philadelphia 76ers - Miami Heat,2018-04-17 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Miami Heat']","{'Philadelphia 76ers': 103, 'Miami Heat': 113}"
74,,Houston Rockets - Minnesota Timberwolves,2018-04-16 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Minnesota Timberwolves']","{'Houston Rockets': 104, 'Minnesota Timberwolves': 101}"
75,,Oklahoma City Thunder - Utah Jazz,2018-04-15 22:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Utah Jazz']","{'Oklahoma City Thunder': 116, 'Utah Jazz': 108}"
76,,Cleveland Cavaliers - Indiana Pacers,2018-04-15 19:30:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Indiana Pacers']","{'Cleveland Cavaliers': 80, 'Indiana Pacers': 98}"
77,,Boston Celtics - Milwaukee Bucks,2018-04-15 17:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Milwaukee Bucks']","{'Boston Celtics': 113, 'Milwaukee Bucks': 107}"
78,,Portland Trail Blazers - New Orleans Pelicans,2018-04-15 02:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'New Orleans Pelicans']","{'Portland Trail Blazers': 95, 'New Orleans Pelicans': 97}"
79,,Philadelphia 76ers - Miami Heat,2018-04-15 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Miami Heat']","{'Philadelphia 76ers': 130, 'Miami Heat': 103}"
80,,Toronto Raptors - Washington Wizards,2018-04-14 21:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Washington Wizards']","{'Toronto Raptors': 114, 'Washington Wizards': 106}"
81,,Golden State Warriors - San Antonio Spurs,2018-04-14 19:00:00+00:00,basketball,NBA,"['Golden State Warriors', 'San Antonio Spurs']","{'Golden State Warriors': 113, 'San Antonio Spurs': 92}"
82,,Los Angeles Clippers - Los Angeles Lakers,2018-04-12 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Los Angeles Lakers']","{'Los Angeles Clippers': 100, 'Los Angeles Lakers': 115}"
83,,Portland Trail Blazers - Utah Jazz,2018-04-12 02:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Utah Jazz']","{'Portland Trail Blazers': 102, 'Utah Jazz': 93}"
84,,Sacramento Kings - Houston Rockets,2018-04-12 02:30:00+00:00,basketball,NBA,"['Sacramento Kings', 'Houston Rockets']","{'Sacramento Kings': 96, 'Houston Rockets': 83}"
85,,Boston Celtics - Brooklyn Nets,2018-04-12 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Brooklyn Nets']","{'Boston Celtics': 110, 'Brooklyn Nets': 97}"
86,,Chicago Bulls - Detroit Pistons,2018-04-12 00:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Detroit Pistons']","{'Chicago Bulls': 87, 'Detroit Pistons': 119}"
87,,Cleveland Cavaliers - New York Knicks,2018-04-12 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'New York Knicks']","{'Cleveland Cavaliers': 98, 'New York Knicks': 110}"
88,,Miami Heat - Toronto Raptors,2018-04-12 00:00:00+00:00,basketball,NBA,"['Miami Heat', 'Toronto Raptors']","{'Miami Heat': 116, 'Toronto Raptors': 109}"
89,,Minnesota Timberwolves - Denver Nuggets,2018-04-12 00:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Denver Nuggets']","{'Minnesota Timberwolves': 112, 'Denver Nuggets': 106}"
90,,New Orleans Pelicans - San Antonio Spurs,2018-04-12 00:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'San Antonio Spurs']","{'New Orleans Pelicans': 122, 'San Antonio Spurs': 98}"
91,,Oklahoma City Thunder - Memphis Grizzlies,2018-04-12 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Memphis Grizzlies']","{'Oklahoma City Thunder': 137, 'Memphis Grizzlies': 123}"
92,,Orlando Magic - Washington Wizards,2018-04-12 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Washington Wizards']","{'Orlando Magic': 101, 'Washington Wizards': 92}"
93,,Philadelphia 76ers - Milwaukee Bucks,2018-04-12 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Milwaukee Bucks']","{'Philadelphia 76ers': 130, 'Milwaukee Bucks': 95}"
94,,Los Angeles Lakers - Houston Rockets,2018-04-11 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Houston Rockets']","{'Los Angeles Lakers': 99, 'Houston Rockets': 105}"
95,,Utah Jazz - Golden State Warriors,2018-04-11 01:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Golden State Warriors']","{'Utah Jazz': 119, 'Golden State Warriors': 79}"
96,,Dallas Mavericks - Phoenix Suns,2018-04-11 00:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Phoenix Suns']","{'Dallas Mavericks': 97, 'Phoenix Suns': 124}"
97,,Washington Wizards - Boston Celtics,2018-04-11 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Boston Celtics']","{'Washington Wizards': 113, 'Boston Celtics': 101}"
98,,Atlanta Hawks - Philadelphia 76ers,2018-04-10 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Philadelphia 76ers']","{'Atlanta Hawks': 113, 'Philadelphia 76ers': 121}"
99,,Indiana Pacers - Charlotte Hornets,2018-04-10 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Charlotte Hornets']","{'Indiana Pacers': 93, 'Charlotte Hornets': 119}"
100,,Los Angeles Clippers - New Orleans Pelicans,2018-04-10 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'New Orleans Pelicans']","{'Los Angeles Clippers': 100, 'New Orleans Pelicans': 113}"
101,,Denver Nuggets - Portland Trail Blazers,2018-04-10 01:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Portland Trail Blazers']","{'Denver Nuggets': 88, 'Portland Trail Blazers': 82}"
102,,San Antonio Spurs - Sacramento Kings,2018-04-10 00:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Sacramento Kings']","{'San Antonio Spurs': 98, 'Sacramento Kings': 85}"
103,,Milwaukee Bucks - Orlando Magic,2018-04-10 00:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Orlando Magic']","{'Milwaukee Bucks': 102, 'Orlando Magic': 86}"
104,,Minnesota Timberwolves - Memphis Grizzlies,2018-04-10 00:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Memphis Grizzlies']","{'Minnesota Timberwolves': 113, 'Memphis Grizzlies': 94}"
105,,Brooklyn Nets - Chicago Bulls,2018-04-09 23:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Chicago Bulls']","{'Brooklyn Nets': 114, 'Chicago Bulls': 105}"
106,,Miami Heat - Oklahoma City Thunder,2018-04-09 23:30:00+00:00,basketball,NBA,"['Miami Heat', 'Oklahoma City Thunder']","{'Miami Heat': 93, 'Oklahoma City Thunder': 115}"
107,,New York Knicks - Cleveland Cavaliers,2018-04-09 23:30:00+00:00,basketball,NBA,"['New York Knicks', 'Cleveland Cavaliers']","{'New York Knicks': 109, 'Cleveland Cavaliers': 123}"
108,,Detroit Pistons - Toronto Raptors,2018-04-09 23:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Toronto Raptors']","{'Detroit Pistons': 98, 'Toronto Raptors': 108}"
109,,Phoenix Suns - Golden State Warriors,2018-04-09 01:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Golden State Warriors']","{'Phoenix Suns': 100, 'Golden State Warriors': 117}"
110,,Los Angeles Lakers - Utah Jazz,2018-04-08 22:00:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Utah Jazz']","{'Los Angeles Lakers': 97, 'Utah Jazz': 112}"
111,,Toronto Raptors - Orlando Magic,2018-04-08 22:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Orlando Magic']","{'Toronto Raptors': 112, 'Orlando Magic': 101}"
112,,Memphis Grizzlies - Detroit Pistons,2018-04-08 19:30:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Detroit Pistons']","{'Memphis Grizzlies': 130, 'Detroit Pistons': 117}"
113,,Boston Celtics - Atlanta Hawks,2018-04-08 17:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Atlanta Hawks']","{'Boston Celtics': 106, 'Atlanta Hawks': 112}"
114,,Charlotte Hornets - Indiana Pacers,2018-04-08 17:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Indiana Pacers']","{'Charlotte Hornets': 117, 'Indiana Pacers': 123}"
115,,Philadelphia 76ers - Dallas Mavericks,2018-04-08 17:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Dallas Mavericks']","{'Philadelphia 76ers': 109, 'Dallas Mavericks': 97}"
116,,San Antonio Spurs - Portland Trail Blazers,2018-04-08 01:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Portland Trail Blazers']","{'San Antonio Spurs': 116, 'Portland Trail Blazers': 105}"
117,,Golden State Warriors - New Orleans Pelicans,2018-04-08 00:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'New Orleans Pelicans']","{'Golden State Warriors': 120, 'New Orleans Pelicans': 126}"
118,,Houston Rockets - Oklahoma City Thunder,2018-04-08 00:30:00+00:00,basketball,NBA,"['Houston Rockets', 'Oklahoma City Thunder']","{'Houston Rockets': 102, 'Oklahoma City Thunder': 108}"
119,,Chicago Bulls - Brooklyn Nets,2018-04-08 00:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Brooklyn Nets']","{'Chicago Bulls': 96, 'Brooklyn Nets': 124}"
120,,New York Knicks - Milwaukee Bucks,2018-04-07 23:30:00+00:00,basketball,NBA,"['New York Knicks', 'Milwaukee Bucks']","{'New York Knicks': 102, 'Milwaukee Bucks': 115}"
121,,Los Angeles Clippers - Denver Nuggets,2018-04-07 19:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Denver Nuggets']","{'Los Angeles Clippers': 115, 'Denver Nuggets': 134}"
122,,Los Angeles Lakers - Minnesota Timberwolves,2018-04-07 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Minnesota Timberwolves']","{'Los Angeles Lakers': 96, 'Minnesota Timberwolves': 113}"
123,,Phoenix Suns - New Orleans Pelicans,2018-04-07 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'New Orleans Pelicans']","{'Phoenix Suns': 103, 'New Orleans Pelicans': 122}"
124,,Memphis Grizzlies - Sacramento Kings,2018-04-07 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Sacramento Kings']","{'Memphis Grizzlies': 93, 'Sacramento Kings': 94}"
125,,Boston Celtics - Chicago Bulls,2018-04-06 23:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Chicago Bulls']","{'Boston Celtics': 111, 'Chicago Bulls': 104}"
126,,New York Knicks - Miami Heat,2018-04-06 23:30:00+00:00,basketball,NBA,"['New York Knicks', 'Miami Heat']","{'New York Knicks': 122, 'Miami Heat': 98}"
127,,Toronto Raptors - Indiana Pacers,2018-04-06 23:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Indiana Pacers']","{'Toronto Raptors': 92, 'Indiana Pacers': 73}"
128,,Detroit Pistons - Dallas Mavericks,2018-04-06 23:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Dallas Mavericks']","{'Detroit Pistons': 113, 'Dallas Mavericks': 106}"
129,,Orlando Magic - Charlotte Hornets,2018-04-06 23:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Charlotte Hornets']","{'Orlando Magic': 100, 'Charlotte Hornets': 137}"
130,,Philadelphia 76ers - Cleveland Cavaliers,2018-04-06 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Cleveland Cavaliers']","{'Philadelphia 76ers': 132, 'Cleveland Cavaliers': 130}"
131,,Washington Wizards - Atlanta Hawks,2018-04-06 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Atlanta Hawks']","{'Washington Wizards': 97, 'Atlanta Hawks': 103}"
132,,Denver Nuggets - Minnesota Timberwolves,2018-04-06 02:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Minnesota Timberwolves']","{'Denver Nuggets': 100, 'Minnesota Timberwolves': 96}"
133,,Utah Jazz - Los Angeles Clippers,2018-04-06 01:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Los Angeles Clippers']","{'Utah Jazz': 117, 'Los Angeles Clippers': 95}"
134,,Cleveland Cavaliers - Washington Wizards,2018-04-06 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Washington Wizards']","{'Cleveland Cavaliers': 119, 'Washington Wizards': 115}"
