,id,name,start_timestamp,sport,league,teams,scores
28,,Boston Celtics - Cleveland Cavaliers,2010-05-07 23:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Cleveland Cavaliers']","{'Boston Celtics': 95, 'Cleveland Cavaliers': 124}"
29,,Orlando Magic - Atlanta Hawks,2010-05-07 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Atlanta Hawks']","{'Orlando Magic': 112, 'Atlanta Hawks': 98}"
30,,Phoenix Suns - San Antonio Spurs,2010-05-06 01:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'San Antonio Spurs']","{'Phoenix Suns': 110, 'San Antonio Spurs': 102}"
31,,Los Angeles Lakers - Utah Jazz,2010-05-05 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Utah Jazz']","{'Los Angeles Lakers': 111, 'Utah Jazz': 103}"
32,,Orlando Magic - Atlanta Hawks,2010-05-05 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Atlanta Hawks']","{'Orlando Magic': 114, 'Atlanta Hawks': 71}"
33,,Phoenix Suns - San Antonio Spurs,2010-05-04 02:30:00+00:00,basketball,NBA,"['Phoenix Suns', 'San Antonio Spurs']","{'Phoenix Suns': 111, 'San Antonio Spurs': 102}"
34,,Cleveland Cavaliers - Boston Celtics,2010-05-04 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Boston Celtics']","{'Cleveland Cavaliers': 86, 'Boston Celtics': 104}"
35,,Los Angeles Lakers - Utah Jazz,2010-05-02 19:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Utah Jazz']","{'Los Angeles Lakers': 104, 'Utah Jazz': 99}"
36,,Atlanta Hawks - Milwaukee Bucks,2010-05-02 17:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Milwaukee Bucks']","{'Atlanta Hawks': 95, 'Milwaukee Bucks': 74}"
37,,Cleveland Cavaliers - Boston Celtics,2010-05-02 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Boston Celtics']","{'Cleveland Cavaliers': 101, 'Boston Celtics': 93}"
38,,Utah Jazz - Denver Nuggets,2010-05-01 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Denver Nuggets']","{'Utah Jazz': 112, 'Denver Nuggets': 104}"
39,,Oklahoma City Thunder - Los Angeles Lakers,2010-05-01 01:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Los Angeles Lakers']","{'Oklahoma City Thunder': 94, 'Los Angeles Lakers': 95}"
40,,Milwaukee Bucks - Atlanta Hawks,2010-04-30 23:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Atlanta Hawks']","{'Milwaukee Bucks': 69, 'Atlanta Hawks': 83}"
41,,Portland Trail Blazers - Phoenix Suns,2010-04-30 02:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Phoenix Suns']","{'Portland Trail Blazers': 90, 'Phoenix Suns': 99}"
42,,San Antonio Spurs - Dallas Mavericks,2010-04-30 00:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Dallas Mavericks']","{'San Antonio Spurs': 97, 'Dallas Mavericks': 87}"
43,,Denver Nuggets - Utah Jazz,2010-04-29 02:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Utah Jazz']","{'Denver Nuggets': 116, 'Utah Jazz': 102}"
44,,Atlanta Hawks - Milwaukee Bucks,2010-04-29 00:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Milwaukee Bucks']","{'Atlanta Hawks': 87, 'Milwaukee Bucks': 91}"
45,,Los Angeles Lakers - Oklahoma City Thunder,2010-04-28 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Oklahoma City Thunder']","{'Los Angeles Lakers': 111, 'Oklahoma City Thunder': 87}"
46,,Dallas Mavericks - San Antonio Spurs,2010-04-28 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'San Antonio Spurs']","{'Dallas Mavericks': 103, 'San Antonio Spurs': 81}"
47,,Cleveland Cavaliers - Chicago Bulls,2010-04-28 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Chicago Bulls']","{'Cleveland Cavaliers': 96, 'Chicago Bulls': 94}"
48,,Boston Celtics - Miami Heat,2010-04-27 23:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Miami Heat']","{'Boston Celtics': 96, 'Miami Heat': 86}"
49,,Phoenix Suns - Portland Trail Blazers,2010-04-27 02:30:00+00:00,basketball,NBA,"['Phoenix Suns', 'Portland Trail Blazers']","{'Phoenix Suns': 107, 'Portland Trail Blazers': 88}"
50,,Milwaukee Bucks - Atlanta Hawks,2010-04-27 00:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Atlanta Hawks']","{'Milwaukee Bucks': 111, 'Atlanta Hawks': 104}"
51,,Charlotte Hornets - Orlando Magic,2010-04-27 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Orlando Magic']","{'Charlotte Hornets': 90, 'Orlando Magic': 99}"
52,,Utah Jazz - Denver Nuggets,2010-04-26 01:30:00+00:00,basketball,NBA,"['Utah Jazz', 'Denver Nuggets']","{'Utah Jazz': 117, 'Denver Nuggets': 106}"
53,,San Antonio Spurs - Dallas Mavericks,2010-04-25 23:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Dallas Mavericks']","{'San Antonio Spurs': 92, 'Dallas Mavericks': 89}"
54,,Chicago Bulls - Cleveland Cavaliers,2010-04-25 19:30:00+00:00,basketball,NBA,"['Chicago Bulls', 'Cleveland Cavaliers']","{'Chicago Bulls': 98, 'Cleveland Cavaliers': 121}"
55,,Miami Heat - Boston Celtics,2010-04-25 17:00:00+00:00,basketball,NBA,"['Miami Heat', 'Boston Celtics']","{'Miami Heat': 101, 'Boston Celtics': 92}"
56,,Oklahoma City Thunder - Los Angeles Lakers,2010-04-25 01:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Los Angeles Lakers']","{'Oklahoma City Thunder': 110, 'Los Angeles Lakers': 89}"
57,,Milwaukee Bucks - Atlanta Hawks,2010-04-24 23:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Atlanta Hawks']","{'Milwaukee Bucks': 107, 'Atlanta Hawks': 89}"
58,,Portland Trail Blazers - Phoenix Suns,2010-04-24 20:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Phoenix Suns']","{'Portland Trail Blazers': 96, 'Phoenix Suns': 87}"
59,,Charlotte Hornets - Orlando Magic,2010-04-24 18:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Orlando Magic']","{'Charlotte Hornets': 86, 'Orlando Magic': 90}"
60,,Utah Jazz - Denver Nuggets,2010-04-24 02:30:00+00:00,basketball,NBA,"['Utah Jazz', 'Denver Nuggets']","{'Utah Jazz': 105, 'Denver Nuggets': 93}"
61,,San Antonio Spurs - Dallas Mavericks,2010-04-24 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Dallas Mavericks']","{'San Antonio Spurs': 94, 'Dallas Mavericks': 90}"
62,,Miami Heat - Boston Celtics,2010-04-23 23:00:00+00:00,basketball,NBA,"['Miami Heat', 'Boston Celtics']","{'Miami Heat': 98, 'Boston Celtics': 100}"
63,,Portland Trail Blazers - Phoenix Suns,2010-04-23 02:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Phoenix Suns']","{'Portland Trail Blazers': 89, 'Phoenix Suns': 108}"
64,,Oklahoma City Thunder - Los Angeles Lakers,2010-04-23 01:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Los Angeles Lakers']","{'Oklahoma City Thunder': 101, 'Los Angeles Lakers': 96}"
65,,Chicago Bulls - Cleveland Cavaliers,2010-04-22 23:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Cleveland Cavaliers']","{'Chicago Bulls': 108, 'Cleveland Cavaliers': 106}"
66,,Dallas Mavericks - San Antonio Spurs,2010-04-22 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'San Antonio Spurs']","{'Dallas Mavericks': 88, 'San Antonio Spurs': 102}"
67,,Orlando Magic - Charlotte Hornets,2010-04-21 23:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Charlotte Hornets']","{'Orlando Magic': 92, 'Charlotte Hornets': 77}"
68,,Los Angeles Lakers - Oklahoma City Thunder,2010-04-21 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Oklahoma City Thunder']","{'Los Angeles Lakers': 95, 'Oklahoma City Thunder': 92}"
69,,Phoenix Suns - Portland Trail Blazers,2010-04-21 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Portland Trail Blazers']","{'Phoenix Suns': 119, 'Portland Trail Blazers': 90}"
70,,Boston Celtics - Miami Heat,2010-04-21 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Miami Heat']","{'Boston Celtics': 106, 'Miami Heat': 77}"
71,,Atlanta Hawks - Milwaukee Bucks,2010-04-20 23:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Milwaukee Bucks']","{'Atlanta Hawks': 96, 'Milwaukee Bucks': 86}"
72,,Denver Nuggets - Utah Jazz,2010-04-20 02:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Utah Jazz']","{'Denver Nuggets': 111, 'Utah Jazz': 114}"
73,,Cleveland Cavaliers - Chicago Bulls,2010-04-20 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Chicago Bulls']","{'Cleveland Cavaliers': 112, 'Chicago Bulls': 102}"
74,,Phoenix Suns - Portland Trail Blazers,2010-04-19 02:30:00+00:00,basketball,NBA,"['Phoenix Suns', 'Portland Trail Blazers']","{'Phoenix Suns': 100, 'Portland Trail Blazers': 105}"
75,,Dallas Mavericks - San Antonio Spurs,2010-04-19 00:00:00+00:00,basketball,NBA,"['Dallas Mavericks', 'San Antonio Spurs']","{'Dallas Mavericks': 100, 'San Antonio Spurs': 94}"
76,,Orlando Magic - Charlotte Hornets,2010-04-18 21:30:00+00:00,basketball,NBA,"['Orlando Magic', 'Charlotte Hornets']","{'Orlando Magic': 98, 'Charlotte Hornets': 89}"
77,,Los Angeles Lakers - Oklahoma City Thunder,2010-04-18 19:00:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Oklahoma City Thunder']","{'Los Angeles Lakers': 87, 'Oklahoma City Thunder': 79}"
78,,Denver Nuggets - Utah Jazz,2010-04-18 02:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Utah Jazz']","{'Denver Nuggets': 126, 'Utah Jazz': 113}"
79,,Boston Celtics - Miami Heat,2010-04-18 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Miami Heat']","{'Boston Celtics': 85, 'Miami Heat': 76}"
80,,Atlanta Hawks - Milwaukee Bucks,2010-04-17 21:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Milwaukee Bucks']","{'Atlanta Hawks': 102, 'Milwaukee Bucks': 92}"
81,,Cleveland Cavaliers - Chicago Bulls,2010-04-17 19:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Chicago Bulls']","{'Cleveland Cavaliers': 96, 'Chicago Bulls': 83}"
82,,Los Angeles Clippers - Los Angeles Lakers,2010-04-15 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Los Angeles Lakers']","{'Los Angeles Clippers': 107, 'Los Angeles Lakers': 91}"
83,,Portland Trail Blazers - Golden State Warriors,2010-04-15 02:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Golden State Warriors']","{'Portland Trail Blazers': 116, 'Golden State Warriors': 122}"
84,,Utah Jazz - Phoenix Suns,2010-04-15 02:30:00+00:00,basketball,NBA,"['Utah Jazz', 'Phoenix Suns']","{'Utah Jazz': 86, 'Phoenix Suns': 100}"
85,,Atlanta Hawks - Cleveland Cavaliers,2010-04-15 00:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Cleveland Cavaliers']","{'Atlanta Hawks': 99, 'Cleveland Cavaliers': 83}"
86,,Boston Celtics - Milwaukee Bucks,2010-04-15 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Milwaukee Bucks']","{'Boston Celtics': 95, 'Milwaukee Bucks': 106}"
87,,Charlotte Hornets - Chicago Bulls,2010-04-15 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Chicago Bulls']","{'Charlotte Hornets': 89, 'Chicago Bulls': 98}"
88,,Dallas Mavericks - San Antonio Spurs,2010-04-15 00:00:00+00:00,basketball,NBA,"['Dallas Mavericks', 'San Antonio Spurs']","{'Dallas Mavericks': 96, 'San Antonio Spurs': 89}"
89,,Houston Rockets - New Orleans Pelicans,2010-04-15 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'New Orleans Pelicans']","{'Houston Rockets': 115, 'New Orleans Pelicans': 123}"
90,,Miami Heat - Brooklyn Nets,2010-04-15 00:00:00+00:00,basketball,NBA,"['Miami Heat', 'Brooklyn Nets']","{'Miami Heat': 94, 'Brooklyn Nets': 86}"
91,,Minnesota Timberwolves - Detroit Pistons,2010-04-15 00:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Detroit Pistons']","{'Minnesota Timberwolves': 98, 'Detroit Pistons': 103}"
92,,Oklahoma City Thunder - Memphis Grizzlies,2010-04-15 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Memphis Grizzlies']","{'Oklahoma City Thunder': 114, 'Memphis Grizzlies': 105}"
93,,Orlando Magic - Philadelphia 76ers,2010-04-15 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Philadelphia 76ers']","{'Orlando Magic': 125, 'Philadelphia 76ers': 111}"
94,,Toronto Raptors - New York Knicks,2010-04-15 00:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'New York Knicks']","{'Toronto Raptors': 131, 'New York Knicks': 113}"
95,,Washington Wizards - Indiana Pacers,2010-04-15 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Indiana Pacers']","{'Washington Wizards': 98, 'Indiana Pacers': 97}"
96,,Golden State Warriors - Utah Jazz,2010-04-14 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Utah Jazz']","{'Golden State Warriors': 94, 'Utah Jazz': 103}"
97,,Los Angeles Lakers - Sacramento Kings,2010-04-14 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Sacramento Kings']","{'Los Angeles Lakers': 106, 'Sacramento Kings': 100}"
98,,Phoenix Suns - Denver Nuggets,2010-04-14 02:30:00+00:00,basketball,NBA,"['Phoenix Suns', 'Denver Nuggets']","{'Phoenix Suns': 123, 'Denver Nuggets': 101}"
99,,Chicago Bulls - Boston Celtics,2010-04-14 00:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Boston Celtics']","{'Chicago Bulls': 101, 'Boston Celtics': 93}"
100,,Los Angeles Clippers - Dallas Mavericks,2010-04-13 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Dallas Mavericks']","{'Los Angeles Clippers': 94, 'Dallas Mavericks': 117}"
101,,Portland Trail Blazers - Oklahoma City Thunder,2010-04-13 02:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Oklahoma City Thunder']","{'Portland Trail Blazers': 103, 'Oklahoma City Thunder': 95}"
102,,Sacramento Kings - Houston Rockets,2010-04-13 02:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Houston Rockets']","{'Sacramento Kings': 107, 'Houston Rockets': 117}"
103,,Denver Nuggets - Memphis Grizzlies,2010-04-13 01:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Memphis Grizzlies']","{'Denver Nuggets': 123, 'Memphis Grizzlies': 101}"
104,,San Antonio Spurs - Minnesota Timberwolves,2010-04-13 00:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Minnesota Timberwolves']","{'San Antonio Spurs': 133, 'Minnesota Timberwolves': 111}"
105,,Milwaukee Bucks - Atlanta Hawks,2010-04-13 00:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Atlanta Hawks']","{'Milwaukee Bucks': 96, 'Atlanta Hawks': 104}"
106,,Brooklyn Nets - Charlotte Hornets,2010-04-12 23:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Charlotte Hornets']","{'Brooklyn Nets': 95, 'Charlotte Hornets': 105}"
107,,Detroit Pistons - Toronto Raptors,2010-04-12 23:30:00+00:00,basketball,NBA,"['Detroit Pistons', 'Toronto Raptors']","{'Detroit Pistons': 97, 'Toronto Raptors': 111}"
108,,New York Knicks - Washington Wizards,2010-04-12 23:30:00+00:00,basketball,NBA,"['New York Knicks', 'Washington Wizards']","{'New York Knicks': 114, 'Washington Wizards': 103}"
109,,Indiana Pacers - Orlando Magic,2010-04-12 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Orlando Magic']","{'Indiana Pacers': 98, 'Orlando Magic': 118}"
110,,Philadelphia 76ers - Miami Heat,2010-04-12 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Miami Heat']","{'Philadelphia 76ers': 105, 'Miami Heat': 107}"
111,,Golden State Warriors - Oklahoma City Thunder,2010-04-12 01:00:00+00:00,basketball,NBA,"['Golden State Warriors', 'Oklahoma City Thunder']","{'Golden State Warriors': 120, 'Oklahoma City Thunder': 117}"
112,,Phoenix Suns - Houston Rockets,2010-04-12 01:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Houston Rockets']","{'Phoenix Suns': 116, 'Houston Rockets': 106}"
113,,New Orleans Pelicans - Minnesota Timberwolves,2010-04-11 23:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Minnesota Timberwolves']","{'New Orleans Pelicans': 114, 'Minnesota Timberwolves': 86}"
114,,New York Knicks - Miami Heat,2010-04-11 22:00:00+00:00,basketball,NBA,"['New York Knicks', 'Miami Heat']","{'New York Knicks': 98, 'Miami Heat': 111}"
115,,Toronto Raptors - Chicago Bulls,2010-04-11 22:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Chicago Bulls']","{'Toronto Raptors': 88, 'Chicago Bulls': 104}"
116,,Los Angeles Lakers - Portland Trail Blazers,2010-04-11 19:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Portland Trail Blazers']","{'Los Angeles Lakers': 88, 'Portland Trail Blazers': 91}"
117,,Cleveland Cavaliers - Orlando Magic,2010-04-11 17:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Orlando Magic']","{'Cleveland Cavaliers': 92, 'Orlando Magic': 98}"
118,,Los Angeles Clippers - Golden State Warriors,2010-04-11 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Golden State Warriors']","{'Los Angeles Clippers': 107, 'Golden State Warriors': 104}"
119,,Sacramento Kings - Dallas Mavericks,2010-04-11 02:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Dallas Mavericks']","{'Sacramento Kings': 108, 'Dallas Mavericks': 126}"
120,,Denver Nuggets - San Antonio Spurs,2010-04-11 01:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'San Antonio Spurs']","{'Denver Nuggets': 85, 'San Antonio Spurs': 104}"
121,,Milwaukee Bucks - Boston Celtics,2010-04-11 00:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Boston Celtics']","{'Milwaukee Bucks': 90, 'Boston Celtics': 105}"
122,,Memphis Grizzlies - Philadelphia 76ers,2010-04-11 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Philadelphia 76ers']","{'Memphis Grizzlies': 101, 'Philadelphia 76ers': 120}"
123,,Charlotte Hornets - Detroit Pistons,2010-04-10 23:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Detroit Pistons']","{'Charlotte Hornets': 99, 'Detroit Pistons': 95}"
124,,Indiana Pacers - Brooklyn Nets,2010-04-10 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Brooklyn Nets']","{'Indiana Pacers': 115, 'Brooklyn Nets': 102}"
125,,Washington Wizards - Atlanta Hawks,2010-04-10 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Atlanta Hawks']","{'Washington Wizards': 95, 'Atlanta Hawks': 105}"
126,,Portland Trail Blazers - Dallas Mavericks,2010-04-10 02:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Dallas Mavericks']","{'Portland Trail Blazers': 77, 'Dallas Mavericks': 83}"
127,,Houston Rockets - Charlotte Hornets,2010-04-10 00:30:00+00:00,basketball,NBA,"['Houston Rockets', 'Charlotte Hornets']","{'Houston Rockets': 97, 'Charlotte Hornets': 90}"
128,,San Antonio Spurs - Memphis Grizzlies,2010-04-10 00:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Memphis Grizzlies']","{'San Antonio Spurs': 99, 'Memphis Grizzlies': 107}"
129,,Brooklyn Nets - Chicago Bulls,2010-04-10 00:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Chicago Bulls']","{'Brooklyn Nets': 127, 'Chicago Bulls': 116}"
130,,Minnesota Timberwolves - Los Angeles Lakers,2010-04-10 00:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Los Angeles Lakers']","{'Minnesota Timberwolves': 88, 'Los Angeles Lakers': 97}"
131,,New Orleans Pelicans - Utah Jazz,2010-04-10 00:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Utah Jazz']","{'New Orleans Pelicans': 103, 'Utah Jazz': 114}"
132,,Oklahoma City Thunder - Phoenix Suns,2010-04-10 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Phoenix Suns']","{'Oklahoma City Thunder': 96, 'Phoenix Suns': 91}"
133,,Atlanta Hawks - Toronto Raptors,2010-04-09 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Toronto Raptors']","{'Atlanta Hawks': 107, 'Toronto Raptors': 101}"
134,,Boston Celtics - Washington Wizards,2010-04-09 23:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Washington Wizards']","{'Boston Celtics': 96, 'Washington Wizards': 106}"
