,id,name,start_timestamp,sport,league,teams,scores
30,,Houston Rockets - Los Angeles Lakers,2009-05-09 01:30:00+00:00,basketball,NBA,"['Houston Rockets', 'Los Angeles Lakers']","{'Houston Rockets': 94, 'Los Angeles Lakers': 108}"
31,,Orlando Magic - Boston Celtics,2009-05-08 23:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Boston Celtics']","{'Orlando Magic': 117, 'Boston Celtics': 96}"
32,,Cleveland Cavaliers - Atlanta Hawks,2009-05-08 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Atlanta Hawks']","{'Cleveland Cavaliers': 105, 'Atlanta Hawks': 85}"
33,,Los Angeles Lakers - Houston Rockets,2009-05-07 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Houston Rockets']","{'Los Angeles Lakers': 111, 'Houston Rockets': 98}"
34,,Boston Celtics - Orlando Magic,2009-05-07 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Orlando Magic']","{'Boston Celtics': 112, 'Orlando Magic': 94}"
35,,Denver Nuggets - Dallas Mavericks,2009-05-06 02:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Dallas Mavericks']","{'Denver Nuggets': 117, 'Dallas Mavericks': 105}"
36,,Cleveland Cavaliers - Atlanta Hawks,2009-05-06 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Atlanta Hawks']","{'Cleveland Cavaliers': 99, 'Atlanta Hawks': 72}"
37,,Los Angeles Lakers - Houston Rockets,2009-05-05 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Houston Rockets']","{'Los Angeles Lakers': 92, 'Houston Rockets': 100}"
38,,Boston Celtics - Orlando Magic,2009-05-05 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Orlando Magic']","{'Boston Celtics': 90, 'Orlando Magic': 95}"
39,,Denver Nuggets - Dallas Mavericks,2009-05-03 19:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Dallas Mavericks']","{'Denver Nuggets': 109, 'Dallas Mavericks': 95}"
40,,Atlanta Hawks - Miami Heat,2009-05-03 17:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Miami Heat']","{'Atlanta Hawks': 91, 'Miami Heat': 78}"
41,,Boston Celtics - Chicago Bulls,2009-05-03 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Chicago Bulls']","{'Boston Celtics': 109, 'Chicago Bulls': 99}"
42,,Miami Heat - Atlanta Hawks,2009-05-02 00:00:00+00:00,basketball,NBA,"['Miami Heat', 'Atlanta Hawks']","{'Miami Heat': 98, 'Atlanta Hawks': 72}"
43,,Houston Rockets - Portland Trail Blazers,2009-05-01 01:30:00+00:00,basketball,NBA,"['Houston Rockets', 'Portland Trail Blazers']","{'Houston Rockets': 92, 'Portland Trail Blazers': 76}"
44,,Philadelphia 76ers - Orlando Magic,2009-04-30 23:30:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Orlando Magic']","{'Philadelphia 76ers': 89, 'Orlando Magic': 114}"
45,,Chicago Bulls - Boston Celtics,2009-04-30 23:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Boston Celtics']","{'Chicago Bulls': 128, 'Boston Celtics': 127}"
46,,Denver Nuggets - New Orleans Pelicans,2009-04-30 02:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'New Orleans Pelicans']","{'Denver Nuggets': 107, 'New Orleans Pelicans': 86}"
47,,Atlanta Hawks - Miami Heat,2009-04-30 00:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Miami Heat']","{'Atlanta Hawks': 106, 'Miami Heat': 91}"
48,,Portland Trail Blazers - Houston Rockets,2009-04-29 02:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Houston Rockets']","{'Portland Trail Blazers': 88, 'Houston Rockets': 77}"
49,,San Antonio Spurs - Dallas Mavericks,2009-04-29 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Dallas Mavericks']","{'San Antonio Spurs': 93, 'Dallas Mavericks': 106}"
50,,Orlando Magic - Philadelphia 76ers,2009-04-28 23:30:00+00:00,basketball,NBA,"['Orlando Magic', 'Philadelphia 76ers']","{'Orlando Magic': 91, 'Philadelphia 76ers': 78}"
51,,Boston Celtics - Chicago Bulls,2009-04-28 23:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Chicago Bulls']","{'Boston Celtics': 106, 'Chicago Bulls': 104}"
52,,Los Angeles Lakers - Utah Jazz,2009-04-28 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Utah Jazz']","{'Los Angeles Lakers': 107, 'Utah Jazz': 96}"
53,,New Orleans Pelicans - Denver Nuggets,2009-04-28 00:30:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Denver Nuggets']","{'New Orleans Pelicans': 63, 'Denver Nuggets': 121}"
54,,Miami Heat - Atlanta Hawks,2009-04-28 00:00:00+00:00,basketball,NBA,"['Miami Heat', 'Atlanta Hawks']","{'Miami Heat': 71, 'Atlanta Hawks': 81}"
55,,Houston Rockets - Portland Trail Blazers,2009-04-27 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Portland Trail Blazers']","{'Houston Rockets': 89, 'Portland Trail Blazers': 88}"
56,,Philadelphia 76ers - Orlando Magic,2009-04-26 22:30:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Orlando Magic']","{'Philadelphia 76ers': 81, 'Orlando Magic': 84}"
57,,Detroit Pistons - Cleveland Cavaliers,2009-04-26 19:30:00+00:00,basketball,NBA,"['Detroit Pistons', 'Cleveland Cavaliers']","{'Detroit Pistons': 78, 'Cleveland Cavaliers': 99}"
58,,Chicago Bulls - Boston Celtics,2009-04-26 17:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Boston Celtics']","{'Chicago Bulls': 121, 'Boston Celtics': 118}"
59,,Utah Jazz - Los Angeles Lakers,2009-04-26 01:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Los Angeles Lakers']","{'Utah Jazz': 94, 'Los Angeles Lakers': 108}"
60,,Miami Heat - Atlanta Hawks,2009-04-25 22:30:00+00:00,basketball,NBA,"['Miami Heat', 'Atlanta Hawks']","{'Miami Heat': 107, 'Atlanta Hawks': 78}"
61,,Dallas Mavericks - San Antonio Spurs,2009-04-25 20:00:00+00:00,basketball,NBA,"['Dallas Mavericks', 'San Antonio Spurs']","{'Dallas Mavericks': 99, 'San Antonio Spurs': 90}"
62,,New Orleans Pelicans - Denver Nuggets,2009-04-25 17:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Denver Nuggets']","{'New Orleans Pelicans': 95, 'Denver Nuggets': 93}"
63,,Houston Rockets - Portland Trail Blazers,2009-04-25 01:30:00+00:00,basketball,NBA,"['Houston Rockets', 'Portland Trail Blazers']","{'Houston Rockets': 86, 'Portland Trail Blazers': 83}"
64,,Philadelphia 76ers - Orlando Magic,2009-04-25 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Orlando Magic']","{'Philadelphia 76ers': 96, 'Orlando Magic': 94}"
65,,Detroit Pistons - Cleveland Cavaliers,2009-04-24 23:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Cleveland Cavaliers']","{'Detroit Pistons': 68, 'Cleveland Cavaliers': 79}"
66,,Utah Jazz - Los Angeles Lakers,2009-04-24 02:30:00+00:00,basketball,NBA,"['Utah Jazz', 'Los Angeles Lakers']","{'Utah Jazz': 88, 'Los Angeles Lakers': 86}"
67,,Dallas Mavericks - San Antonio Spurs,2009-04-24 00:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'San Antonio Spurs']","{'Dallas Mavericks': 88, 'San Antonio Spurs': 67}"
68,,Chicago Bulls - Boston Celtics,2009-04-24 00:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Boston Celtics']","{'Chicago Bulls': 86, 'Boston Celtics': 107}"
69,,Denver Nuggets - New Orleans Pelicans,2009-04-23 02:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'New Orleans Pelicans']","{'Denver Nuggets': 108, 'New Orleans Pelicans': 93}"
70,,Atlanta Hawks - Miami Heat,2009-04-23 00:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Miami Heat']","{'Atlanta Hawks': 93, 'Miami Heat': 108}"
71,,Orlando Magic - Philadelphia 76ers,2009-04-22 23:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Philadelphia 76ers']","{'Orlando Magic': 96, 'Philadelphia 76ers': 87}"
72,,Los Angeles Lakers - Utah Jazz,2009-04-22 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Utah Jazz']","{'Los Angeles Lakers': 119, 'Utah Jazz': 109}"
73,,Portland Trail Blazers - Houston Rockets,2009-04-22 02:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Houston Rockets']","{'Portland Trail Blazers': 107, 'Houston Rockets': 103}"
74,,Cleveland Cavaliers - Detroit Pistons,2009-04-22 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Detroit Pistons']","{'Cleveland Cavaliers': 94, 'Detroit Pistons': 82}"
75,,San Antonio Spurs - Dallas Mavericks,2009-04-21 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Dallas Mavericks']","{'San Antonio Spurs': 105, 'Dallas Mavericks': 84}"
76,,Boston Celtics - Chicago Bulls,2009-04-20 23:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Chicago Bulls']","{'Boston Celtics': 118, 'Chicago Bulls': 115}"
77,,Denver Nuggets - New Orleans Pelicans,2009-04-20 02:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'New Orleans Pelicans']","{'Denver Nuggets': 113, 'New Orleans Pelicans': 84}"
78,,Atlanta Hawks - Miami Heat,2009-04-20 00:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Miami Heat']","{'Atlanta Hawks': 90, 'Miami Heat': 64}"
79,,Orlando Magic - Philadelphia 76ers,2009-04-19 21:30:00+00:00,basketball,NBA,"['Orlando Magic', 'Philadelphia 76ers']","{'Orlando Magic': 98, 'Philadelphia 76ers': 100}"
80,,Los Angeles Lakers - Utah Jazz,2009-04-19 19:00:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Utah Jazz']","{'Los Angeles Lakers': 113, 'Utah Jazz': 100}"
81,,Portland Trail Blazers - Houston Rockets,2009-04-19 02:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Houston Rockets']","{'Portland Trail Blazers': 81, 'Houston Rockets': 108}"
82,,San Antonio Spurs - Dallas Mavericks,2009-04-19 00:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Dallas Mavericks']","{'San Antonio Spurs': 97, 'Dallas Mavericks': 105}"
83,,Cleveland Cavaliers - Detroit Pistons,2009-04-18 19:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Detroit Pistons']","{'Cleveland Cavaliers': 102, 'Detroit Pistons': 84}"
84,,Boston Celtics - Chicago Bulls,2009-04-18 16:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Chicago Bulls']","{'Boston Celtics': 103, 'Chicago Bulls': 105}"
85,,Los Angeles Clippers - Oklahoma City Thunder,2009-04-16 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Oklahoma City Thunder']","{'Los Angeles Clippers': 85, 'Oklahoma City Thunder': 126}"
86,,Phoenix Suns - Golden State Warriors,2009-04-16 02:30:00+00:00,basketball,NBA,"['Phoenix Suns', 'Golden State Warriors']","{'Phoenix Suns': 117, 'Golden State Warriors': 113}"
87,,Portland Trail Blazers - Denver Nuggets,2009-04-16 02:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Denver Nuggets']","{'Portland Trail Blazers': 104, 'Denver Nuggets': 76}"
88,,Boston Celtics - Washington Wizards,2009-04-16 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Washington Wizards']","{'Boston Celtics': 115, 'Washington Wizards': 107}"
89,,Chicago Bulls - Toronto Raptors,2009-04-16 00:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Toronto Raptors']","{'Chicago Bulls': 98, 'Toronto Raptors': 109}"
90,,Cleveland Cavaliers - Philadelphia 76ers,2009-04-16 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Philadelphia 76ers']","{'Cleveland Cavaliers': 110, 'Philadelphia 76ers': 111}"
91,,Dallas Mavericks - Houston Rockets,2009-04-16 00:00:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Houston Rockets']","{'Dallas Mavericks': 95, 'Houston Rockets': 84}"
92,,Indiana Pacers - Milwaukee Bucks,2009-04-16 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Milwaukee Bucks']","{'Indiana Pacers': 115, 'Milwaukee Bucks': 108}"
93,,Memphis Grizzlies - Atlanta Hawks,2009-04-16 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Atlanta Hawks']","{'Memphis Grizzlies': 98, 'Atlanta Hawks': 90}"
94,,Miami Heat - Detroit Pistons,2009-04-16 00:00:00+00:00,basketball,NBA,"['Miami Heat', 'Detroit Pistons']","{'Miami Heat': 102, 'Detroit Pistons': 96}"
95,,Minnesota Timberwolves - Sacramento Kings,2009-04-16 00:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Sacramento Kings']","{'Minnesota Timberwolves': 90, 'Sacramento Kings': 97}"
96,,New York Knicks - Brooklyn Nets,2009-04-16 00:00:00+00:00,basketball,NBA,"['New York Knicks', 'Brooklyn Nets']","{'New York Knicks': 102, 'Brooklyn Nets': 73}"
97,,Orlando Magic - Charlotte Hornets,2009-04-16 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Charlotte Hornets']","{'Orlando Magic': 98, 'Charlotte Hornets': 73}"
98,,San Antonio Spurs - New Orleans Pelicans,2009-04-16 00:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'New Orleans Pelicans']","{'San Antonio Spurs': 105, 'New Orleans Pelicans': 98}"
99,,Los Angeles Lakers - Utah Jazz,2009-04-15 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Utah Jazz']","{'Los Angeles Lakers': 125, 'Utah Jazz': 112}"
100,,Philadelphia 76ers - Boston Celtics,2009-04-15 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Boston Celtics']","{'Philadelphia 76ers': 98, 'Boston Celtics': 100}"
101,,Atlanta Hawks - Miami Heat,2009-04-14 23:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Miami Heat']","{'Atlanta Hawks': 81, 'Miami Heat': 79}"
102,,Golden State Warriors - San Antonio Spurs,2009-04-14 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'San Antonio Spurs']","{'Golden State Warriors': 72, 'San Antonio Spurs': 101}"
103,,Phoenix Suns - Memphis Grizzlies,2009-04-14 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Memphis Grizzlies']","{'Phoenix Suns': 119, 'Memphis Grizzlies': 110}"
104,,Portland Trail Blazers - Oklahoma City Thunder,2009-04-14 02:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Oklahoma City Thunder']","{'Portland Trail Blazers': 113, 'Oklahoma City Thunder': 83}"
105,,Denver Nuggets - Sacramento Kings,2009-04-14 01:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Sacramento Kings']","{'Denver Nuggets': 118, 'Sacramento Kings': 98}"
106,,Utah Jazz - Los Angeles Clippers,2009-04-14 01:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Los Angeles Clippers']","{'Utah Jazz': 106, 'Los Angeles Clippers': 85}"
107,,Dallas Mavericks - Minnesota Timberwolves,2009-04-14 00:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Minnesota Timberwolves']","{'Dallas Mavericks': 96, 'Minnesota Timberwolves': 94}"
108,,Houston Rockets - New Orleans Pelicans,2009-04-14 00:30:00+00:00,basketball,NBA,"['Houston Rockets', 'New Orleans Pelicans']","{'Houston Rockets': 86, 'New Orleans Pelicans': 66}"
109,,Milwaukee Bucks - Orlando Magic,2009-04-14 00:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Orlando Magic']","{'Milwaukee Bucks': 98, 'Orlando Magic': 80}"
110,,Brooklyn Nets - Charlotte Hornets,2009-04-13 23:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Charlotte Hornets']","{'Brooklyn Nets': 91, 'Charlotte Hornets': 87}"
111,,Detroit Pistons - Chicago Bulls,2009-04-13 23:30:00+00:00,basketball,NBA,"['Detroit Pistons', 'Chicago Bulls']","{'Detroit Pistons': 88, 'Chicago Bulls': 91}"
112,,Indiana Pacers - Cleveland Cavaliers,2009-04-13 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Cleveland Cavaliers']","{'Indiana Pacers': 109, 'Cleveland Cavaliers': 117}"
113,,Washington Wizards - Toronto Raptors,2009-04-13 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Toronto Raptors']","{'Washington Wizards': 96, 'Toronto Raptors': 97}"
114,,Los Angeles Lakers - Memphis Grizzlies,2009-04-13 01:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Memphis Grizzlies']","{'Los Angeles Lakers': 92, 'Memphis Grizzlies': 75}"
115,,Sacramento Kings - San Antonio Spurs,2009-04-13 01:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'San Antonio Spurs']","{'Sacramento Kings': 92, 'San Antonio Spurs': 95}"
116,,Miami Heat - New York Knicks,2009-04-12 22:00:00+00:00,basketball,NBA,"['Miami Heat', 'New York Knicks']","{'Miami Heat': 122, 'New York Knicks': 105}"
117,,Toronto Raptors - Philadelphia 76ers,2009-04-12 22:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Philadelphia 76ers']","{'Toronto Raptors': 111, 'Philadelphia 76ers': 104}"
118,,Cleveland Cavaliers - Boston Celtics,2009-04-12 19:30:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Boston Celtics']","{'Cleveland Cavaliers': 107, 'Boston Celtics': 76}"
119,,New Orleans Pelicans - Dallas Mavericks,2009-04-12 17:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Dallas Mavericks']","{'New Orleans Pelicans': 102, 'Dallas Mavericks': 92}"
120,,Los Angeles Clippers - Portland Trail Blazers,2009-04-12 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Portland Trail Blazers']","{'Los Angeles Clippers': 72, 'Portland Trail Blazers': 87}"
121,,Utah Jazz - Golden State Warriors,2009-04-12 01:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Golden State Warriors']","{'Utah Jazz': 108, 'Golden State Warriors': 118}"
122,,Chicago Bulls - Charlotte Hornets,2009-04-12 00:30:00+00:00,basketball,NBA,"['Chicago Bulls', 'Charlotte Hornets']","{'Chicago Bulls': 113, 'Charlotte Hornets': 106}"
123,,Milwaukee Bucks - Oklahoma City Thunder,2009-04-12 00:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Oklahoma City Thunder']","{'Milwaukee Bucks': 115, 'Oklahoma City Thunder': 98}"
124,,Minnesota Timberwolves - Phoenix Suns,2009-04-12 00:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Phoenix Suns']","{'Minnesota Timberwolves': 97, 'Phoenix Suns': 110}"
125,,Brooklyn Nets - Orlando Magic,2009-04-11 23:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Orlando Magic']","{'Brooklyn Nets': 103, 'Orlando Magic': 93}"
126,,Indiana Pacers - Detroit Pistons,2009-04-11 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Detroit Pistons']","{'Indiana Pacers': 106, 'Detroit Pistons': 102}"
127,,Golden State Warriors - Houston Rockets,2009-04-11 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Houston Rockets']","{'Golden State Warriors': 109, 'Houston Rockets': 113}"
128,,Los Angeles Clippers - Sacramento Kings,2009-04-11 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Sacramento Kings']","{'Los Angeles Clippers': 109, 'Sacramento Kings': 78}"
129,,Portland Trail Blazers - Los Angeles Lakers,2009-04-11 02:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Los Angeles Lakers']","{'Portland Trail Blazers': 106, 'Los Angeles Lakers': 98}"
130,,Dallas Mavericks - New Orleans Pelicans,2009-04-11 00:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'New Orleans Pelicans']","{'Dallas Mavericks': 100, 'New Orleans Pelicans': 92}"
131,,San Antonio Spurs - Utah Jazz,2009-04-11 00:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Utah Jazz']","{'San Antonio Spurs': 105, 'Utah Jazz': 99}"
132,,Detroit Pistons - Brooklyn Nets,2009-04-11 00:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Brooklyn Nets']","{'Detroit Pistons': 100, 'Brooklyn Nets': 93}"
133,,Memphis Grizzlies - Phoenix Suns,2009-04-11 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Phoenix Suns']","{'Memphis Grizzlies': 106, 'Phoenix Suns': 89}"
134,,Oklahoma City Thunder - Charlotte Hornets,2009-04-11 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Charlotte Hornets']","{'Oklahoma City Thunder': 84, 'Charlotte Hornets': 81}"
135,,Orlando Magic - New York Knicks,2009-04-11 00:00:00+00:00,basketball,NBA,"['Orlando Magic', 'New York Knicks']","{'Orlando Magic': 95, 'New York Knicks': 105}"
