,id,name,start_timestamp,sport,league,teams,scores
57,,Indiana Pacers - Atlanta Hawks,2014-04-29 00:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Atlanta Hawks']","{'Indiana Pacers': 97, 'Atlanta Hawks': 107}"
58,,Charlotte Hornets - Miami Heat,2014-04-28 23:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Miami Heat']","{'Charlotte Hornets': 98, 'Miami Heat': 109}"
59,,Portland Trail Blazers - Houston Rockets,2014-04-28 01:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Houston Rockets']","{'Portland Trail Blazers': 123, 'Houston Rockets': 120}"
60,,Brooklyn Nets - Toronto Raptors,2014-04-27 23:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Toronto Raptors']","{'Brooklyn Nets': 79, 'Toronto Raptors': 87}"
61,,Golden State Warriors - Los Angeles Clippers,2014-04-27 19:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Los Angeles Clippers']","{'Golden State Warriors': 118, 'Los Angeles Clippers': 97}"
62,,Washington Wizards - Chicago Bulls,2014-04-27 17:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Chicago Bulls']","{'Washington Wizards': 98, 'Chicago Bulls': 89}"
63,,Memphis Grizzlies - Oklahoma City Thunder,2014-04-27 01:30:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Oklahoma City Thunder']","{'Memphis Grizzlies': 89, 'Oklahoma City Thunder': 92}"
64,,Charlotte Hornets - Miami Heat,2014-04-26 23:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Miami Heat']","{'Charlotte Hornets': 85, 'Miami Heat': 98}"
65,,Dallas Mavericks - San Antonio Spurs,2014-04-26 20:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'San Antonio Spurs']","{'Dallas Mavericks': 109, 'San Antonio Spurs': 108}"
66,,Atlanta Hawks - Indiana Pacers,2014-04-26 18:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Indiana Pacers']","{'Atlanta Hawks': 88, 'Indiana Pacers': 91}"
67,,Portland Trail Blazers - Houston Rockets,2014-04-26 02:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Houston Rockets']","{'Portland Trail Blazers': 116, 'Houston Rockets': 121}"
68,,Washington Wizards - Chicago Bulls,2014-04-26 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Chicago Bulls']","{'Washington Wizards': 97, 'Chicago Bulls': 100}"
69,,Brooklyn Nets - Toronto Raptors,2014-04-25 23:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Toronto Raptors']","{'Brooklyn Nets': 102, 'Toronto Raptors': 98}"
70,,Golden State Warriors - Los Angeles Clippers,2014-04-25 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Los Angeles Clippers']","{'Golden State Warriors': 96, 'Los Angeles Clippers': 98}"
71,,Memphis Grizzlies - Oklahoma City Thunder,2014-04-25 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Oklahoma City Thunder']","{'Memphis Grizzlies': 98, 'Oklahoma City Thunder': 95}"
72,,Atlanta Hawks - Indiana Pacers,2014-04-24 23:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Indiana Pacers']","{'Atlanta Hawks': 98, 'Indiana Pacers': 85}"
73,,Houston Rockets - Portland Trail Blazers,2014-04-24 01:30:00+00:00,basketball,NBA,"['Houston Rockets', 'Portland Trail Blazers']","{'Houston Rockets': 105, 'Portland Trail Blazers': 112}"
74,,San Antonio Spurs - Dallas Mavericks,2014-04-24 00:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Dallas Mavericks']","{'San Antonio Spurs': 92, 'Dallas Mavericks': 113}"
75,,Miami Heat - Charlotte Hornets,2014-04-23 23:00:00+00:00,basketball,NBA,"['Miami Heat', 'Charlotte Hornets']","{'Miami Heat': 101, 'Charlotte Hornets': 97}"
76,,Chicago Bulls - Washington Wizards,2014-04-23 01:30:00+00:00,basketball,NBA,"['Chicago Bulls', 'Washington Wizards']","{'Chicago Bulls': 99, 'Washington Wizards': 101}"
77,,Toronto Raptors - Brooklyn Nets,2014-04-22 23:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Brooklyn Nets']","{'Toronto Raptors': 100, 'Brooklyn Nets': 95}"
78,,Indiana Pacers - Atlanta Hawks,2014-04-22 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Atlanta Hawks']","{'Indiana Pacers': 101, 'Atlanta Hawks': 85}"
79,,Los Angeles Clippers - Golden State Warriors,2014-04-22 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Golden State Warriors']","{'Los Angeles Clippers': 138, 'Golden State Warriors': 98}"
80,,Oklahoma City Thunder - Memphis Grizzlies,2014-04-22 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Memphis Grizzlies']","{'Oklahoma City Thunder': 105, 'Memphis Grizzlies': 111}"
81,,Houston Rockets - Portland Trail Blazers,2014-04-21 01:30:00+00:00,basketball,NBA,"['Houston Rockets', 'Portland Trail Blazers']","{'Houston Rockets': 120, 'Portland Trail Blazers': 122}"
82,,Chicago Bulls - Washington Wizards,2014-04-20 23:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Washington Wizards']","{'Chicago Bulls': 93, 'Washington Wizards': 102}"
83,,Miami Heat - Charlotte Hornets,2014-04-20 19:30:00+00:00,basketball,NBA,"['Miami Heat', 'Charlotte Hornets']","{'Miami Heat': 99, 'Charlotte Hornets': 88}"
84,,San Antonio Spurs - Dallas Mavericks,2014-04-20 17:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Dallas Mavericks']","{'San Antonio Spurs': 90, 'Dallas Mavericks': 85}"
85,,Oklahoma City Thunder - Memphis Grizzlies,2014-04-20 01:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Memphis Grizzlies']","{'Oklahoma City Thunder': 100, 'Memphis Grizzlies': 86}"
86,,Indiana Pacers - Atlanta Hawks,2014-04-19 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Atlanta Hawks']","{'Indiana Pacers': 93, 'Atlanta Hawks': 101}"
87,,Los Angeles Clippers - Golden State Warriors,2014-04-19 19:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Golden State Warriors']","{'Los Angeles Clippers': 105, 'Golden State Warriors': 109}"
88,,Toronto Raptors - Brooklyn Nets,2014-04-19 16:30:00+00:00,basketball,NBA,"['Toronto Raptors', 'Brooklyn Nets']","{'Toronto Raptors': 87, 'Brooklyn Nets': 94}"
89,,Denver Nuggets - Golden State Warriors,2014-04-17 02:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Golden State Warriors']","{'Denver Nuggets': 112, 'Golden State Warriors': 116}"
90,,Portland Trail Blazers - Los Angeles Clippers,2014-04-17 02:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Los Angeles Clippers']","{'Portland Trail Blazers': 110, 'Los Angeles Clippers': 104}"
91,,Sacramento Kings - Phoenix Suns,2014-04-17 02:30:00+00:00,basketball,NBA,"['Sacramento Kings', 'Phoenix Suns']","{'Sacramento Kings': 99, 'Phoenix Suns': 104}"
92,,Boston Celtics - Washington Wizards,2014-04-17 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Washington Wizards']","{'Boston Celtics': 102, 'Washington Wizards': 118}"
93,,Cleveland Cavaliers - Brooklyn Nets,2014-04-17 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Brooklyn Nets']","{'Cleveland Cavaliers': 114, 'Brooklyn Nets': 85}"
94,,Memphis Grizzlies - Dallas Mavericks,2014-04-17 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Dallas Mavericks']","{'Memphis Grizzlies': 106, 'Dallas Mavericks': 105}"
95,,Miami Heat - Philadelphia 76ers,2014-04-17 00:00:00+00:00,basketball,NBA,"['Miami Heat', 'Philadelphia 76ers']","{'Miami Heat': 87, 'Philadelphia 76ers': 100}"
96,,New Orleans Pelicans - Houston Rockets,2014-04-17 00:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Houston Rockets']","{'New Orleans Pelicans': 105, 'Houston Rockets': 100}"
97,,New York Knicks - Toronto Raptors,2014-04-17 00:00:00+00:00,basketball,NBA,"['New York Knicks', 'Toronto Raptors']","{'New York Knicks': 95, 'Toronto Raptors': 92}"
98,,Oklahoma City Thunder - Detroit Pistons,2014-04-17 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Detroit Pistons']","{'Oklahoma City Thunder': 112, 'Detroit Pistons': 111}"
99,,San Antonio Spurs - Los Angeles Lakers,2014-04-17 00:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Los Angeles Lakers']","{'San Antonio Spurs': 100, 'Los Angeles Lakers': 113}"
100,,Milwaukee Bucks - Atlanta Hawks,2014-04-17 00:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Atlanta Hawks']","{'Milwaukee Bucks': 103, 'Atlanta Hawks': 111}"
101,,Minnesota Timberwolves - Utah Jazz,2014-04-17 00:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Utah Jazz']","{'Minnesota Timberwolves': 130, 'Utah Jazz': 136}"
102,,Charlotte Hornets - Chicago Bulls,2014-04-16 23:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Chicago Bulls']","{'Charlotte Hornets': 91, 'Chicago Bulls': 86}"
103,,Orlando Magic - Indiana Pacers,2014-04-16 23:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Indiana Pacers']","{'Orlando Magic': 86, 'Indiana Pacers': 101}"
104,,Los Angeles Clippers - Denver Nuggets,2014-04-16 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Denver Nuggets']","{'Los Angeles Clippers': 117, 'Denver Nuggets': 105}"
105,,Brooklyn Nets - New York Knicks,2014-04-16 00:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'New York Knicks']","{'Brooklyn Nets': 98, 'New York Knicks': 109}"
106,,Golden State Warriors - Minnesota Timberwolves,2014-04-15 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Minnesota Timberwolves']","{'Golden State Warriors': 130, 'Minnesota Timberwolves': 120}"
107,,Phoenix Suns - Memphis Grizzlies,2014-04-15 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Memphis Grizzlies']","{'Phoenix Suns': 91, 'Memphis Grizzlies': 97}"
108,,Utah Jazz - Los Angeles Lakers,2014-04-15 01:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Los Angeles Lakers']","{'Utah Jazz': 104, 'Los Angeles Lakers': 119}"
109,,Chicago Bulls - Orlando Magic,2014-04-15 00:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Orlando Magic']","{'Chicago Bulls': 108, 'Orlando Magic': 95}"
110,,Houston Rockets - San Antonio Spurs,2014-04-15 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'San Antonio Spurs']","{'Houston Rockets': 104, 'San Antonio Spurs': 98}"
111,,New Orleans Pelicans - Oklahoma City Thunder,2014-04-15 00:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Oklahoma City Thunder']","{'New Orleans Pelicans': 101, 'Oklahoma City Thunder': 89}"
112,,Atlanta Hawks - Charlotte Hornets,2014-04-14 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Charlotte Hornets']","{'Atlanta Hawks': 93, 'Charlotte Hornets': 95}"
113,,Philadelphia 76ers - Boston Celtics,2014-04-14 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Boston Celtics']","{'Philadelphia 76ers': 113, 'Boston Celtics': 108}"
114,,Toronto Raptors - Milwaukee Bucks,2014-04-14 23:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Milwaukee Bucks']","{'Toronto Raptors': 110, 'Milwaukee Bucks': 100}"
115,,Washington Wizards - Miami Heat,2014-04-14 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Miami Heat']","{'Washington Wizards': 114, 'Miami Heat': 93}"
116,,Los Angeles Lakers - Memphis Grizzlies,2014-04-14 01:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Memphis Grizzlies']","{'Los Angeles Lakers': 90, 'Memphis Grizzlies': 102}"
117,,Portland Trail Blazers - Golden State Warriors,2014-04-14 01:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Golden State Warriors']","{'Portland Trail Blazers': 119, 'Golden State Warriors': 117}"
118,,Sacramento Kings - Minnesota Timberwolves,2014-04-14 01:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Minnesota Timberwolves']","{'Sacramento Kings': 106, 'Minnesota Timberwolves': 103}"
119,,New York Knicks - Chicago Bulls,2014-04-13 23:30:00+00:00,basketball,NBA,"['New York Knicks', 'Chicago Bulls']","{'New York Knicks': 100, 'Chicago Bulls': 89}"
120,,Brooklyn Nets - Orlando Magic,2014-04-13 22:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Orlando Magic']","{'Brooklyn Nets': 97, 'Orlando Magic': 88}"
121,,Detroit Pistons - Toronto Raptors,2014-04-13 19:30:00+00:00,basketball,NBA,"['Detroit Pistons', 'Toronto Raptors']","{'Detroit Pistons': 107, 'Toronto Raptors': 116}"
122,,Indiana Pacers - Oklahoma City Thunder,2014-04-13 17:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Oklahoma City Thunder']","{'Indiana Pacers': 102, 'Oklahoma City Thunder': 97}"
123,,Denver Nuggets - Utah Jazz,2014-04-13 01:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Utah Jazz']","{'Denver Nuggets': 101, 'Utah Jazz': 94}"
124,,Dallas Mavericks - Phoenix Suns,2014-04-13 00:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Phoenix Suns']","{'Dallas Mavericks': 101, 'Phoenix Suns': 98}"
125,,Houston Rockets - New Orleans Pelicans,2014-04-13 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'New Orleans Pelicans']","{'Houston Rockets': 111, 'New Orleans Pelicans': 104}"
126,,Atlanta Hawks - Miami Heat,2014-04-12 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Miami Heat']","{'Atlanta Hawks': 98, 'Miami Heat': 85}"
127,,Cleveland Cavaliers - Boston Celtics,2014-04-12 23:30:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Boston Celtics']","{'Cleveland Cavaliers': 99, 'Boston Celtics': 111}"
128,,Charlotte Hornets - Philadelphia 76ers,2014-04-12 23:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Philadelphia 76ers']","{'Charlotte Hornets': 111, 'Philadelphia 76ers': 105}"
129,,Washington Wizards - Milwaukee Bucks,2014-04-12 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Milwaukee Bucks']","{'Washington Wizards': 104, 'Milwaukee Bucks': 91}"
130,,Los Angeles Clippers - Sacramento Kings,2014-04-12 19:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Sacramento Kings']","{'Los Angeles Clippers': 117, 'Sacramento Kings': 101}"
131,,Los Angeles Lakers - Golden State Warriors,2014-04-12 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Golden State Warriors']","{'Los Angeles Lakers': 95, 'Golden State Warriors': 112}"
132,,Utah Jazz - Portland Trail Blazers,2014-04-12 01:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Portland Trail Blazers']","{'Utah Jazz': 99, 'Portland Trail Blazers': 111}"
133,,Milwaukee Bucks - Cleveland Cavaliers,2014-04-12 00:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Cleveland Cavaliers']","{'Milwaukee Bucks': 119, 'Cleveland Cavaliers': 116}"
134,,San Antonio Spurs - Phoenix Suns,2014-04-12 00:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Phoenix Suns']","{'San Antonio Spurs': 112, 'Phoenix Suns': 104}"
