,id,name,start_timestamp,sport,league,teams,scores
21,,Miami Heat - Indiana Pacers,2012-05-23 00:00:00+00:00,basketball,NBA,"['Miami Heat', 'Indiana Pacers']","{'Miami Heat': 115, 'Indiana Pacers': 83}"
22,,Oklahoma City Thunder - Los Angeles Lakers,2012-05-22 01:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Los Angeles Lakers']","{'Oklahoma City Thunder': 106, 'Los Angeles Lakers': 90}"
23,,Boston Celtics - Philadelphia 76ers,2012-05-21 23:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Philadelphia 76ers']","{'Boston Celtics': 101, 'Philadelphia 76ers': 85}"
24,,Los Angeles Clippers - San Antonio Spurs,2012-05-21 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'San Antonio Spurs']","{'Los Angeles Clippers': 99, 'San Antonio Spurs': 102}"
25,,Indiana Pacers - Miami Heat,2012-05-20 19:30:00+00:00,basketball,NBA,"['Indiana Pacers', 'Miami Heat']","{'Indiana Pacers': 93, 'Miami Heat': 101}"
26,,Los Angeles Lakers - Oklahoma City Thunder,2012-05-20 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Oklahoma City Thunder']","{'Los Angeles Lakers': 100, 'Oklahoma City Thunder': 103}"
27,,Los Angeles Clippers - San Antonio Spurs,2012-05-19 19:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'San Antonio Spurs']","{'Los Angeles Clippers': 86, 'San Antonio Spurs': 96}"
28,,Los Angeles Lakers - Oklahoma City Thunder,2012-05-19 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Oklahoma City Thunder']","{'Los Angeles Lakers': 99, 'Oklahoma City Thunder': 96}"
29,,Philadelphia 76ers - Boston Celtics,2012-05-19 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Boston Celtics']","{'Philadelphia 76ers': 92, 'Boston Celtics': 83}"
30,,San Antonio Spurs - Los Angeles Clippers,2012-05-18 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Los Angeles Clippers']","{'San Antonio Spurs': 105, 'Los Angeles Clippers': 88}"
31,,Indiana Pacers - Miami Heat,2012-05-17 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Miami Heat']","{'Indiana Pacers': 94, 'Miami Heat': 75}"
32,,Oklahoma City Thunder - Los Angeles Lakers,2012-05-17 01:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Los Angeles Lakers']","{'Oklahoma City Thunder': 77, 'Los Angeles Lakers': 75}"
33,,Philadelphia 76ers - Boston Celtics,2012-05-16 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Boston Celtics']","{'Philadelphia 76ers': 91, 'Boston Celtics': 107}"
34,,San Antonio Spurs - Los Angeles Clippers,2012-05-16 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Los Angeles Clippers']","{'San Antonio Spurs': 108, 'Los Angeles Clippers': 92}"
35,,Miami Heat - Indiana Pacers,2012-05-15 23:00:00+00:00,basketball,NBA,"['Miami Heat', 'Indiana Pacers']","{'Miami Heat': 75, 'Indiana Pacers': 78}"
36,,Oklahoma City Thunder - Los Angeles Lakers,2012-05-15 01:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Los Angeles Lakers']","{'Oklahoma City Thunder': 119, 'Los Angeles Lakers': 90}"
37,,Boston Celtics - Philadelphia 76ers,2012-05-14 23:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Philadelphia 76ers']","{'Boston Celtics': 81, 'Philadelphia 76ers': 82}"
38,,Miami Heat - Indiana Pacers,2012-05-13 19:30:00+00:00,basketball,NBA,"['Miami Heat', 'Indiana Pacers']","{'Miami Heat': 95, 'Indiana Pacers': 86}"
39,,Memphis Grizzlies - Los Angeles Clippers,2012-05-13 17:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Los Angeles Clippers']","{'Memphis Grizzlies': 72, 'Los Angeles Clippers': 82}"
40,,Los Angeles Lakers - Denver Nuggets,2012-05-13 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Denver Nuggets']","{'Los Angeles Lakers': 96, 'Denver Nuggets': 87}"
41,,Boston Celtics - Philadelphia 76ers,2012-05-13 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Philadelphia 76ers']","{'Boston Celtics': 92, 'Philadelphia 76ers': 91}"
42,,Los Angeles Clippers - Memphis Grizzlies,2012-05-12 01:00:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Memphis Grizzlies']","{'Los Angeles Clippers': 88, 'Memphis Grizzlies': 90}"
43,,Denver Nuggets - Los Angeles Lakers,2012-05-11 02:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Los Angeles Lakers']","{'Denver Nuggets': 113, 'Los Angeles Lakers': 96}"
44,,Boston Celtics - Atlanta Hawks,2012-05-11 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Atlanta Hawks']","{'Boston Celtics': 83, 'Atlanta Hawks': 80}"
45,,Philadelphia 76ers - Chicago Bulls,2012-05-10 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Chicago Bulls']","{'Philadelphia 76ers': 79, 'Chicago Bulls': 78}"
46,,Memphis Grizzlies - Los Angeles Clippers,2012-05-10 01:30:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Los Angeles Clippers']","{'Memphis Grizzlies': 92, 'Los Angeles Clippers': 80}"
47,,Miami Heat - New York Knicks,2012-05-09 23:00:00+00:00,basketball,NBA,"['Miami Heat', 'New York Knicks']","{'Miami Heat': 106, 'New York Knicks': 94}"
48,,Los Angeles Lakers - Denver Nuggets,2012-05-09 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Denver Nuggets']","{'Los Angeles Lakers': 99, 'Denver Nuggets': 102}"
49,,Chicago Bulls - Philadelphia 76ers,2012-05-09 01:30:00+00:00,basketball,NBA,"['Chicago Bulls', 'Philadelphia 76ers']","{'Chicago Bulls': 77, 'Philadelphia 76ers': 69}"
50,,Atlanta Hawks - Boston Celtics,2012-05-09 00:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Boston Celtics']","{'Atlanta Hawks': 87, 'Boston Celtics': 86}"
51,,Indiana Pacers - Orlando Magic,2012-05-08 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Orlando Magic']","{'Indiana Pacers': 105, 'Orlando Magic': 87}"
52,,Los Angeles Clippers - Memphis Grizzlies,2012-05-08 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Memphis Grizzlies']","{'Los Angeles Clippers': 101, 'Memphis Grizzlies': 97}"
53,,Utah Jazz - San Antonio Spurs,2012-05-08 00:00:00+00:00,basketball,NBA,"['Utah Jazz', 'San Antonio Spurs']","{'Utah Jazz': 81, 'San Antonio Spurs': 87}"
54,,Denver Nuggets - Los Angeles Lakers,2012-05-07 01:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Los Angeles Lakers']","{'Denver Nuggets': 88, 'Los Angeles Lakers': 92}"
55,,Boston Celtics - Atlanta Hawks,2012-05-06 23:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Atlanta Hawks']","{'Boston Celtics': 101, 'Atlanta Hawks': 79}"
56,,New York Knicks - Miami Heat,2012-05-06 19:30:00+00:00,basketball,NBA,"['New York Knicks', 'Miami Heat']","{'New York Knicks': 89, 'Miami Heat': 87}"
57,,Philadelphia 76ers - Chicago Bulls,2012-05-06 17:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Chicago Bulls']","{'Philadelphia 76ers': 89, 'Chicago Bulls': 82}"
58,,Utah Jazz - San Antonio Spurs,2012-05-06 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'San Antonio Spurs']","{'Utah Jazz': 90, 'San Antonio Spurs': 102}"
59,,Dallas Mavericks - Oklahoma City Thunder,2012-05-05 23:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Oklahoma City Thunder']","{'Dallas Mavericks': 97, 'Oklahoma City Thunder': 103}"
60,,Los Angeles Clippers - Memphis Grizzlies,2012-05-05 20:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Memphis Grizzlies']","{'Los Angeles Clippers': 87, 'Memphis Grizzlies': 86}"
61,,Orlando Magic - Indiana Pacers,2012-05-05 18:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Indiana Pacers']","{'Orlando Magic': 99, 'Indiana Pacers': 101}"
62,,Denver Nuggets - Los Angeles Lakers,2012-05-05 02:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Los Angeles Lakers']","{'Denver Nuggets': 99, 'Los Angeles Lakers': 84}"
63,,Philadelphia 76ers - Chicago Bulls,2012-05-05 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Chicago Bulls']","{'Philadelphia 76ers': 79, 'Chicago Bulls': 74}"
64,,Boston Celtics - Atlanta Hawks,2012-05-04 23:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Atlanta Hawks']","{'Boston Celtics': 90, 'Atlanta Hawks': 84}"
65,,Dallas Mavericks - Oklahoma City Thunder,2012-05-04 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Oklahoma City Thunder']","{'Dallas Mavericks': 79, 'Oklahoma City Thunder': 95}"
66,,New York Knicks - Miami Heat,2012-05-03 23:00:00+00:00,basketball,NBA,"['New York Knicks', 'Miami Heat']","{'New York Knicks': 70, 'Miami Heat': 87}"
67,,Memphis Grizzlies - Los Angeles Clippers,2012-05-03 01:30:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Los Angeles Clippers']","{'Memphis Grizzlies': 105, 'Los Angeles Clippers': 98}"
68,,Orlando Magic - Indiana Pacers,2012-05-02 23:30:00+00:00,basketball,NBA,"['Orlando Magic', 'Indiana Pacers']","{'Orlando Magic': 74, 'Indiana Pacers': 97}"
69,,San Antonio Spurs - Utah Jazz,2012-05-02 23:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Utah Jazz']","{'San Antonio Spurs': 114, 'Utah Jazz': 83}"
70,,Los Angeles Lakers - Denver Nuggets,2012-05-02 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Denver Nuggets']","{'Los Angeles Lakers': 104, 'Denver Nuggets': 100}"
71,,Chicago Bulls - Philadelphia 76ers,2012-05-02 00:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Philadelphia 76ers']","{'Chicago Bulls': 92, 'Philadelphia 76ers': 109}"
72,,Atlanta Hawks - Boston Celtics,2012-05-01 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Boston Celtics']","{'Atlanta Hawks': 80, 'Boston Celtics': 87}"
73,,Oklahoma City Thunder - Dallas Mavericks,2012-05-01 01:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Dallas Mavericks']","{'Oklahoma City Thunder': 102, 'Dallas Mavericks': 99}"
74,,Indiana Pacers - Orlando Magic,2012-04-30 23:30:00+00:00,basketball,NBA,"['Indiana Pacers', 'Orlando Magic']","{'Indiana Pacers': 93, 'Orlando Magic': 78}"
75,,Miami Heat - New York Knicks,2012-04-30 23:00:00+00:00,basketball,NBA,"['Miami Heat', 'New York Knicks']","{'Miami Heat': 104, 'New York Knicks': 94}"
76,,Memphis Grizzlies - Los Angeles Clippers,2012-04-30 01:30:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Los Angeles Clippers']","{'Memphis Grizzlies': 98, 'Los Angeles Clippers': 99}"
77,,Atlanta Hawks - Boston Celtics,2012-04-29 23:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Boston Celtics']","{'Atlanta Hawks': 83, 'Boston Celtics': 74}"
78,,Los Angeles Lakers - Denver Nuggets,2012-04-29 19:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Denver Nuggets']","{'Los Angeles Lakers': 103, 'Denver Nuggets': 88}"
79,,San Antonio Spurs - Utah Jazz,2012-04-29 17:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Utah Jazz']","{'San Antonio Spurs': 106, 'Utah Jazz': 91}"
80,,Oklahoma City Thunder - Dallas Mavericks,2012-04-29 01:30:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Dallas Mavericks']","{'Oklahoma City Thunder': 99, 'Dallas Mavericks': 98}"
81,,Indiana Pacers - Orlando Magic,2012-04-28 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Orlando Magic']","{'Indiana Pacers': 77, 'Orlando Magic': 81}"
82,,Miami Heat - New York Knicks,2012-04-28 19:30:00+00:00,basketball,NBA,"['Miami Heat', 'New York Knicks']","{'Miami Heat': 100, 'New York Knicks': 67}"
83,,Chicago Bulls - Philadelphia 76ers,2012-04-28 17:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Philadelphia 76ers']","{'Chicago Bulls': 103, 'Philadelphia 76ers': 91}"
84,,Golden State Warriors - San Antonio Spurs,2012-04-27 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'San Antonio Spurs']","{'Golden State Warriors': 101, 'San Antonio Spurs': 107}"
85,,Sacramento Kings - Los Angeles Lakers,2012-04-27 02:30:00+00:00,basketball,NBA,"['Sacramento Kings', 'Los Angeles Lakers']","{'Sacramento Kings': 113, 'Los Angeles Lakers': 96}"
86,,Atlanta Hawks - Dallas Mavericks,2012-04-27 00:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Dallas Mavericks']","{'Atlanta Hawks': 106, 'Dallas Mavericks': 89}"
87,,Boston Celtics - Milwaukee Bucks,2012-04-27 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Milwaukee Bucks']","{'Boston Celtics': 87, 'Milwaukee Bucks': 74}"
88,,Charlotte Hornets - New York Knicks,2012-04-27 00:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'New York Knicks']","{'Charlotte Hornets': 84, 'New York Knicks': 104}"
89,,Chicago Bulls - Cleveland Cavaliers,2012-04-27 00:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Cleveland Cavaliers']","{'Chicago Bulls': 107, 'Cleveland Cavaliers': 75}"
90,,Detroit Pistons - Philadelphia 76ers,2012-04-27 00:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Philadelphia 76ers']","{'Detroit Pistons': 108, 'Philadelphia 76ers': 86}"
91,,Houston Rockets - New Orleans Pelicans,2012-04-27 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'New Orleans Pelicans']","{'Houston Rockets': 84, 'New Orleans Pelicans': 77}"
92,,Memphis Grizzlies - Orlando Magic,2012-04-27 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Orlando Magic']","{'Memphis Grizzlies': 88, 'Orlando Magic': 76}"
93,,Minnesota Timberwolves - Denver Nuggets,2012-04-27 00:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Denver Nuggets']","{'Minnesota Timberwolves': 102, 'Denver Nuggets': 131}"
94,,Utah Jazz - Portland Trail Blazers,2012-04-27 00:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Portland Trail Blazers']","{'Utah Jazz': 96, 'Portland Trail Blazers': 94}"
95,,Washington Wizards - Miami Heat,2012-04-27 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Miami Heat']","{'Washington Wizards': 104, 'Miami Heat': 70}"
96,,Toronto Raptors - Brooklyn Nets,2012-04-26 23:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Brooklyn Nets']","{'Toronto Raptors': 98, 'Brooklyn Nets': 67}"
97,,Phoenix Suns - San Antonio Spurs,2012-04-26 02:30:00+00:00,basketball,NBA,"['Phoenix Suns', 'San Antonio Spurs']","{'Phoenix Suns': 106, 'San Antonio Spurs': 110}"
98,,Milwaukee Bucks - Philadelphia 76ers,2012-04-26 00:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Philadelphia 76ers']","{'Milwaukee Bucks': 85, 'Philadelphia 76ers': 90}"
99,,Oklahoma City Thunder - Denver Nuggets,2012-04-26 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Denver Nuggets']","{'Oklahoma City Thunder': 101, 'Denver Nuggets': 106}"
100,,New York Knicks - Los Angeles Clippers,2012-04-26 00:00:00+00:00,basketball,NBA,"['New York Knicks', 'Los Angeles Clippers']","{'New York Knicks': 99, 'Los Angeles Clippers': 93}"
101,,Cleveland Cavaliers - Washington Wizards,2012-04-25 23:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Washington Wizards']","{'Cleveland Cavaliers': 85, 'Washington Wizards': 96}"
102,,Indiana Pacers - Chicago Bulls,2012-04-25 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Chicago Bulls']","{'Indiana Pacers': 87, 'Chicago Bulls': 92}"
103,,Orlando Magic - Charlotte Hornets,2012-04-25 23:00:00+00:00,basketball,NBA,"['Orlando Magic', 'Charlotte Hornets']","{'Orlando Magic': 102, 'Charlotte Hornets': 95}"
104,,Golden State Warriors - New Orleans Pelicans,2012-04-25 02:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'New Orleans Pelicans']","{'Golden State Warriors': 81, 'New Orleans Pelicans': 83}"
105,,Utah Jazz - Phoenix Suns,2012-04-25 02:30:00+00:00,basketball,NBA,"['Utah Jazz', 'Phoenix Suns']","{'Utah Jazz': 100, 'Phoenix Suns': 88}"
106,,Boston Celtics - Miami Heat,2012-04-25 00:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Miami Heat']","{'Boston Celtics': 78, 'Miami Heat': 66}"
107,,Oklahoma City Thunder - Sacramento Kings,2012-04-25 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Sacramento Kings']","{'Oklahoma City Thunder': 118, 'Sacramento Kings': 110}"
108,,Atlanta Hawks - Los Angeles Clippers,2012-04-24 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Los Angeles Clippers']","{'Atlanta Hawks': 109, 'Los Angeles Clippers': 102}"
109,,San Antonio Spurs - Portland Trail Blazers,2012-04-24 00:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Portland Trail Blazers']","{'San Antonio Spurs': 124, 'Portland Trail Blazers': 89}"
110,,Memphis Grizzlies - Cleveland Cavaliers,2012-04-24 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Cleveland Cavaliers']","{'Memphis Grizzlies': 109, 'Cleveland Cavaliers': 101}"
111,,Milwaukee Bucks - Toronto Raptors,2012-04-24 00:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Toronto Raptors']","{'Milwaukee Bucks': 92, 'Toronto Raptors': 86}"
112,,Brooklyn Nets - Philadelphia 76ers,2012-04-23 23:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Philadelphia 76ers']","{'Brooklyn Nets': 87, 'Philadelphia 76ers': 105}"
113,,Indiana Pacers - Detroit Pistons,2012-04-23 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Detroit Pistons']","{'Indiana Pacers': 103, 'Detroit Pistons': 97}"
114,,Washington Wizards - Charlotte Hornets,2012-04-23 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Charlotte Hornets']","{'Washington Wizards': 101, 'Charlotte Hornets': 73}"
115,,Los Angeles Clippers - New Orleans Pelicans,2012-04-23 01:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'New Orleans Pelicans']","{'Los Angeles Clippers': 107, 'New Orleans Pelicans': 98}"
116,,Denver Nuggets - Orlando Magic,2012-04-23 00:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Orlando Magic']","{'Denver Nuggets': 101, 'Orlando Magic': 74}"
117,,Minnesota Timberwolves - Golden State Warriors,2012-04-22 23:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Golden State Warriors']","{'Minnesota Timberwolves': 88, 'Golden State Warriors': 93}"
118,,San Antonio Spurs - Cleveland Cavaliers,2012-04-22 23:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Cleveland Cavaliers']","{'San Antonio Spurs': 114, 'Cleveland Cavaliers': 98}"
119,,Charlotte Hornets - Sacramento Kings,2012-04-22 22:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Sacramento Kings']","{'Charlotte Hornets': 88, 'Sacramento Kings': 114}"
120,,Detroit Pistons - Toronto Raptors,2012-04-22 22:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Toronto Raptors']","{'Detroit Pistons': 76, 'Toronto Raptors': 73}"
121,,Miami Heat - Houston Rockets,2012-04-22 22:00:00+00:00,basketball,NBA,"['Miami Heat', 'Houston Rockets']","{'Miami Heat': 97, 'Houston Rockets': 88}"
122,,Los Angeles Lakers - Oklahoma City Thunder,2012-04-22 19:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Oklahoma City Thunder']","{'Los Angeles Lakers': 114, 'Oklahoma City Thunder': 106}"
123,,Atlanta Hawks - New York Knicks,2012-04-22 17:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'New York Knicks']","{'Atlanta Hawks': 112, 'New York Knicks': 113}"
124,,Utah Jazz - Orlando Magic,2012-04-22 02:30:00+00:00,basketball,NBA,"['Utah Jazz', 'Orlando Magic']","{'Utah Jazz': 117, 'Orlando Magic': 107}"
125,,Milwaukee Bucks - Brooklyn Nets,2012-04-22 00:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Brooklyn Nets']","{'Milwaukee Bucks': 106, 'Brooklyn Nets': 95}"
126,,Chicago Bulls - Dallas Mavericks,2012-04-22 00:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Dallas Mavericks']","{'Chicago Bulls': 93, 'Dallas Mavericks': 83}"
127,,Houston Rockets - Golden State Warriors,2012-04-22 00:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Golden State Warriors']","{'Houston Rockets': 99, 'Golden State Warriors': 96}"
128,,Memphis Grizzlies - Portland Trail Blazers,2012-04-22 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Portland Trail Blazers']","{'Memphis Grizzlies': 93, 'Portland Trail Blazers': 89}"
129,,Miami Heat - Washington Wizards,2012-04-21 23:30:00+00:00,basketball,NBA,"['Miami Heat', 'Washington Wizards']","{'Miami Heat': 84, 'Washington Wizards': 86}"
130,,Indiana Pacers - Philadelphia 76ers,2012-04-21 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Philadelphia 76ers']","{'Indiana Pacers': 106, 'Philadelphia 76ers': 109}"
131,,Phoenix Suns - Denver Nuggets,2012-04-21 21:30:00+00:00,basketball,NBA,"['Phoenix Suns', 'Denver Nuggets']","{'Phoenix Suns': 107, 'Denver Nuggets': 118}"
132,,Sacramento Kings - Oklahoma City Thunder,2012-04-21 02:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Oklahoma City Thunder']","{'Sacramento Kings': 92, 'Oklahoma City Thunder': 103}"
133,,San Antonio Spurs - Los Angeles Lakers,2012-04-21 01:30:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Los Angeles Lakers']","{'San Antonio Spurs': 121, 'Los Angeles Lakers': 97}"
134,,Dallas Mavericks - Golden State Warriors,2012-04-21 00:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Golden State Warriors']","{'Dallas Mavericks': 104, 'Golden State Warriors': 94}"
135,,Cleveland Cavaliers - New York Knicks,2012-04-20 23:30:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'New York Knicks']","{'Cleveland Cavaliers': 98, 'New York Knicks': 90}"
