,id,name,start_timestamp,sport,league,teams,scores
12,,Los Angeles Clippers - Phoenix Suns,2021-06-27 01:00:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Phoenix Suns']","{'Los Angeles Clippers': 80, 'Phoenix Suns': 84}"
13,,Milwaukee Bucks - Atlanta Hawks,2021-06-26 00:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Atlanta Hawks']","{'Milwaukee Bucks': 125, 'Atlanta Hawks': 91}"
14,,Los Angeles Clippers - Phoenix Suns,2021-06-25 01:00:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Phoenix Suns']","{'Los Angeles Clippers': 106, 'Phoenix Suns': 92}"
15,,Milwaukee Bucks - Atlanta Hawks,2021-06-24 00:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Atlanta Hawks']","{'Milwaukee Bucks': 113, 'Atlanta Hawks': 116}"
16,,Phoenix Suns - Los Angeles Clippers,2021-06-23 01:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Los Angeles Clippers']","{'Phoenix Suns': 104, 'Los Angeles Clippers': 103}"
17,,Philadelphia 76ers - Atlanta Hawks,2021-06-21 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Atlanta Hawks']","{'Philadelphia 76ers': 96, 'Atlanta Hawks': 103}"
18,,Phoenix Suns - Los Angeles Clippers,2021-06-20 19:30:00+00:00,basketball,NBA,"['Phoenix Suns', 'Los Angeles Clippers']","{'Phoenix Suns': 120, 'Los Angeles Clippers': 114}"
19,,Brooklyn Nets - Milwaukee Bucks,2021-06-20 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Milwaukee Bucks']","{'Brooklyn Nets': 111, 'Milwaukee Bucks': 115}"
20,,Los Angeles Clippers - Utah Jazz,2021-06-19 02:00:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Utah Jazz']","{'Los Angeles Clippers': 131, 'Utah Jazz': 119}"
21,,Atlanta Hawks - Philadelphia 76ers,2021-06-18 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Philadelphia 76ers']","{'Atlanta Hawks': 99, 'Philadelphia 76ers': 104}"
22,,Milwaukee Bucks - Brooklyn Nets,2021-06-18 00:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Brooklyn Nets']","{'Milwaukee Bucks': 104, 'Brooklyn Nets': 89}"
23,,Utah Jazz - Los Angeles Clippers,2021-06-17 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Los Angeles Clippers']","{'Utah Jazz': 111, 'Los Angeles Clippers': 119}"
24,,Philadelphia 76ers - Atlanta Hawks,2021-06-16 23:30:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Atlanta Hawks']","{'Philadelphia 76ers': 106, 'Atlanta Hawks': 109}"
25,,Brooklyn Nets - Milwaukee Bucks,2021-06-16 00:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Milwaukee Bucks']","{'Brooklyn Nets': 114, 'Milwaukee Bucks': 108}"
26,,Los Angeles Clippers - Utah Jazz,2021-06-15 02:00:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Utah Jazz']","{'Los Angeles Clippers': 118, 'Utah Jazz': 104}"
27,,Atlanta Hawks - Philadelphia 76ers,2021-06-14 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Philadelphia 76ers']","{'Atlanta Hawks': 103, 'Philadelphia 76ers': 100}"
28,,Denver Nuggets - Phoenix Suns,2021-06-14 00:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Phoenix Suns']","{'Denver Nuggets': 118, 'Phoenix Suns': 125}"
29,,Milwaukee Bucks - Brooklyn Nets,2021-06-13 19:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Brooklyn Nets']","{'Milwaukee Bucks': 107, 'Brooklyn Nets': 96}"
30,,Los Angeles Clippers - Utah Jazz,2021-06-13 00:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Utah Jazz']","{'Los Angeles Clippers': 132, 'Utah Jazz': 106}"
31,,Denver Nuggets - Phoenix Suns,2021-06-12 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Phoenix Suns']","{'Denver Nuggets': 102, 'Phoenix Suns': 116}"
32,,Atlanta Hawks - Philadelphia 76ers,2021-06-11 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Philadelphia 76ers']","{'Atlanta Hawks': 111, 'Philadelphia 76ers': 127}"
33,,Utah Jazz - Los Angeles Clippers,2021-06-11 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Los Angeles Clippers']","{'Utah Jazz': 117, 'Los Angeles Clippers': 111}"
34,,Milwaukee Bucks - Brooklyn Nets,2021-06-10 23:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Brooklyn Nets']","{'Milwaukee Bucks': 86, 'Brooklyn Nets': 83}"
35,,Phoenix Suns - Denver Nuggets,2021-06-10 01:30:00+00:00,basketball,NBA,"['Phoenix Suns', 'Denver Nuggets']","{'Phoenix Suns': 123, 'Denver Nuggets': 98}"
36,,Utah Jazz - Los Angeles Clippers,2021-06-09 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Los Angeles Clippers']","{'Utah Jazz': 112, 'Los Angeles Clippers': 109}"
37,,Philadelphia 76ers - Atlanta Hawks,2021-06-08 23:30:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Atlanta Hawks']","{'Philadelphia 76ers': 118, 'Atlanta Hawks': 102}"
38,,Phoenix Suns - Denver Nuggets,2021-06-08 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Denver Nuggets']","{'Phoenix Suns': 122, 'Denver Nuggets': 105}"
39,,Brooklyn Nets - Milwaukee Bucks,2021-06-07 23:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Milwaukee Bucks']","{'Brooklyn Nets': 125, 'Milwaukee Bucks': 86}"
40,,Los Angeles Clippers - Dallas Mavericks,2021-06-06 19:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Dallas Mavericks']","{'Los Angeles Clippers': 126, 'Dallas Mavericks': 111}"
41,,Philadelphia 76ers - Atlanta Hawks,2021-06-06 17:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Atlanta Hawks']","{'Philadelphia 76ers': 124, 'Atlanta Hawks': 128}"
42,,Brooklyn Nets - Milwaukee Bucks,2021-06-05 23:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Milwaukee Bucks']","{'Brooklyn Nets': 115, 'Milwaukee Bucks': 107}"
43,,Dallas Mavericks - Los Angeles Clippers,2021-06-05 01:00:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Los Angeles Clippers']","{'Dallas Mavericks': 97, 'Los Angeles Clippers': 104}"
44,,Los Angeles Lakers - Phoenix Suns,2021-06-04 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Phoenix Suns']","{'Los Angeles Lakers': 100, 'Phoenix Suns': 113}"
45,,Portland Trail Blazers - Denver Nuggets,2021-06-04 00:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Denver Nuggets']","{'Portland Trail Blazers': 115, 'Denver Nuggets': 126}"
46,,Los Angeles Clippers - Dallas Mavericks,2021-06-03 02:00:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Dallas Mavericks']","{'Los Angeles Clippers': 100, 'Dallas Mavericks': 105}"
47,,Utah Jazz - Memphis Grizzlies,2021-06-03 01:30:00+00:00,basketball,NBA,"['Utah Jazz', 'Memphis Grizzlies']","{'Utah Jazz': 126, 'Memphis Grizzlies': 110}"
48,,New York Knicks - Atlanta Hawks,2021-06-02 23:30:00+00:00,basketball,NBA,"['New York Knicks', 'Atlanta Hawks']","{'New York Knicks': 89, 'Atlanta Hawks': 103}"
49,,Philadelphia 76ers - Washington Wizards,2021-06-02 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Washington Wizards']","{'Philadelphia 76ers': 129, 'Washington Wizards': 112}"
50,,Phoenix Suns - Los Angeles Lakers,2021-06-02 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Los Angeles Lakers']","{'Phoenix Suns': 115, 'Los Angeles Lakers': 85}"
51,,Denver Nuggets - Portland Trail Blazers,2021-06-02 01:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Portland Trail Blazers']","{'Denver Nuggets': 147, 'Portland Trail Blazers': 140}"
52,,Brooklyn Nets - Boston Celtics,2021-06-01 23:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Boston Celtics']","{'Brooklyn Nets': 123, 'Boston Celtics': 109}"
53,,Memphis Grizzlies - Utah Jazz,2021-06-01 01:30:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Utah Jazz']","{'Memphis Grizzlies': 113, 'Utah Jazz': 120}"
54,,Washington Wizards - Philadelphia 76ers,2021-05-31 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Philadelphia 76ers']","{'Washington Wizards': 122, 'Philadelphia 76ers': 114}"
55,,Dallas Mavericks - Los Angeles Clippers,2021-05-31 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Los Angeles Clippers']","{'Dallas Mavericks': 81, 'Los Angeles Clippers': 106}"
56,,Boston Celtics - Brooklyn Nets,2021-05-30 23:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Brooklyn Nets']","{'Boston Celtics': 126, 'Brooklyn Nets': 141}"
57,,Los Angeles Lakers - Phoenix Suns,2021-05-30 19:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Phoenix Suns']","{'Los Angeles Lakers': 92, 'Phoenix Suns': 100}"
58,,Atlanta Hawks - New York Knicks,2021-05-30 17:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'New York Knicks']","{'Atlanta Hawks': 113, 'New York Knicks': 96}"
59,,Memphis Grizzlies - Utah Jazz,2021-05-30 01:30:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Utah Jazz']","{'Memphis Grizzlies': 111, 'Utah Jazz': 121}"
60,,Washington Wizards - Philadelphia 76ers,2021-05-29 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Philadelphia 76ers']","{'Washington Wizards': 103, 'Philadelphia 76ers': 132}"
61,,Portland Trail Blazers - Denver Nuggets,2021-05-29 20:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Denver Nuggets']","{'Portland Trail Blazers': 115, 'Denver Nuggets': 95}"
62,,Miami Heat - Milwaukee Bucks,2021-05-29 17:30:00+00:00,basketball,NBA,"['Miami Heat', 'Milwaukee Bucks']","{'Miami Heat': 103, 'Milwaukee Bucks': 120}"
63,,Dallas Mavericks - Los Angeles Clippers,2021-05-29 01:30:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Los Angeles Clippers']","{'Dallas Mavericks': 108, 'Los Angeles Clippers': 118}"
64,,Boston Celtics - Brooklyn Nets,2021-05-29 00:30:00+00:00,basketball,NBA,"['Boston Celtics', 'Brooklyn Nets']","{'Boston Celtics': 125, 'Brooklyn Nets': 119}"
65,,Atlanta Hawks - New York Knicks,2021-05-28 23:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'New York Knicks']","{'Atlanta Hawks': 105, 'New York Knicks': 94}"
66,,Portland Trail Blazers - Denver Nuggets,2021-05-28 02:30:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Denver Nuggets']","{'Portland Trail Blazers': 115, 'Denver Nuggets': 120}"
67,,Los Angeles Lakers - Phoenix Suns,2021-05-28 02:00:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Phoenix Suns']","{'Los Angeles Lakers': 109, 'Phoenix Suns': 95}"
68,,Miami Heat - Milwaukee Bucks,2021-05-27 23:30:00+00:00,basketball,NBA,"['Miami Heat', 'Milwaukee Bucks']","{'Miami Heat': 84, 'Milwaukee Bucks': 113}"
69,,Utah Jazz - Memphis Grizzlies,2021-05-27 02:00:00+00:00,basketball,NBA,"['Utah Jazz', 'Memphis Grizzlies']","{'Utah Jazz': 141, 'Memphis Grizzlies': 129}"
70,,New York Knicks - Atlanta Hawks,2021-05-26 23:30:00+00:00,basketball,NBA,"['New York Knicks', 'Atlanta Hawks']","{'New York Knicks': 101, 'Atlanta Hawks': 92}"
71,,Philadelphia 76ers - Washington Wizards,2021-05-26 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Washington Wizards']","{'Philadelphia 76ers': 120, 'Washington Wizards': 95}"
72,,Los Angeles Clippers - Dallas Mavericks,2021-05-26 02:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Dallas Mavericks']","{'Los Angeles Clippers': 121, 'Dallas Mavericks': 127}"
73,,Phoenix Suns - Los Angeles Lakers,2021-05-26 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Los Angeles Lakers']","{'Phoenix Suns': 102, 'Los Angeles Lakers': 109}"
74,,Brooklyn Nets - Boston Celtics,2021-05-25 23:30:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Boston Celtics']","{'Brooklyn Nets': 130, 'Boston Celtics': 108}"
75,,Denver Nuggets - Portland Trail Blazers,2021-05-25 02:00:00+00:00,basketball,NBA,"['Denver Nuggets', 'Portland Trail Blazers']","{'Denver Nuggets': 128, 'Portland Trail Blazers': 109}"
76,,Milwaukee Bucks - Miami Heat,2021-05-24 23:30:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Miami Heat']","{'Milwaukee Bucks': 132, 'Miami Heat': 98}"
77,,Utah Jazz - Memphis Grizzlies,2021-05-24 01:30:00+00:00,basketball,NBA,"['Utah Jazz', 'Memphis Grizzlies']","{'Utah Jazz': 109, 'Memphis Grizzlies': 112}"
78,,New York Knicks - Atlanta Hawks,2021-05-23 23:00:00+00:00,basketball,NBA,"['New York Knicks', 'Atlanta Hawks']","{'New York Knicks': 105, 'Atlanta Hawks': 107}"
79,,Phoenix Suns - Los Angeles Lakers,2021-05-23 19:30:00+00:00,basketball,NBA,"['Phoenix Suns', 'Los Angeles Lakers']","{'Phoenix Suns': 99, 'Los Angeles Lakers': 90}"
80,,Philadelphia 76ers - Washington Wizards,2021-05-23 17:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Washington Wizards']","{'Philadelphia 76ers': 125, 'Washington Wizards': 118}"
81,,Denver Nuggets - Portland Trail Blazers,2021-05-23 02:30:00+00:00,basketball,NBA,"['Denver Nuggets', 'Portland Trail Blazers']","{'Denver Nuggets': 109, 'Portland Trail Blazers': 123}"
82,,Brooklyn Nets - Boston Celtics,2021-05-23 00:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Boston Celtics']","{'Brooklyn Nets': 104, 'Boston Celtics': 93}"
83,,Los Angeles Clippers - Dallas Mavericks,2021-05-22 20:30:00+00:00,basketball,NBA,"['Los Angeles Clippers', 'Dallas Mavericks']","{'Los Angeles Clippers': 103, 'Dallas Mavericks': 113}"
84,,Milwaukee Bucks - Miami Heat,2021-05-22 18:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Miami Heat']","{'Milwaukee Bucks': 109, 'Miami Heat': 107}"
85,,Golden State Warriors - Memphis Grizzlies,2021-05-22 01:00:00+00:00,basketball,NBA,"['Golden State Warriors', 'Memphis Grizzlies']","{'Golden State Warriors': 112, 'Memphis Grizzlies': 117}"
86,,Washington Wizards - Indiana Pacers,2021-05-21 00:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Indiana Pacers']","{'Washington Wizards': 142, 'Indiana Pacers': 115}"
87,,Los Angeles Lakers - Golden State Warriors,2021-05-20 02:00:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Golden State Warriors']","{'Los Angeles Lakers': 103, 'Golden State Warriors': 100}"
88,,Memphis Grizzlies - San Antonio Spurs,2021-05-19 23:30:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'San Antonio Spurs']","{'Memphis Grizzlies': 100, 'San Antonio Spurs': 96}"
89,,Boston Celtics - Washington Wizards,2021-05-19 01:00:00+00:00,basketball,NBA,"['Boston Celtics', 'Washington Wizards']","{'Boston Celtics': 118, 'Washington Wizards': 100}"
90,,Indiana Pacers - Charlotte Hornets,2021-05-18 22:30:00+00:00,basketball,NBA,"['Indiana Pacers', 'Charlotte Hornets']","{'Indiana Pacers': 144, 'Charlotte Hornets': 117}"
91,,Chicago Bulls - Milwaukee Bucks,2021-05-17 01:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Milwaukee Bucks']","{'Chicago Bulls': 118, 'Milwaukee Bucks': 112}"
92,,Minnesota Timberwolves - Dallas Mavericks,2021-05-17 01:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Dallas Mavericks']","{'Minnesota Timberwolves': 136, 'Dallas Mavericks': 121}"
93,,New Orleans Pelicans - Los Angeles Lakers,2021-05-17 01:00:00+00:00,basketball,NBA,"['New Orleans Pelicans', 'Los Angeles Lakers']","{'New Orleans Pelicans': 98, 'Los Angeles Lakers': 110}"
94,,Oklahoma City Thunder - Los Angeles Clippers,2021-05-17 01:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Los Angeles Clippers']","{'Oklahoma City Thunder': 117, 'Los Angeles Clippers': 112}"
95,,Portland Trail Blazers - Denver Nuggets,2021-05-17 01:00:00+00:00,basketball,NBA,"['Portland Trail Blazers', 'Denver Nuggets']","{'Portland Trail Blazers': 132, 'Denver Nuggets': 116}"
96,,Sacramento Kings - Utah Jazz,2021-05-17 01:00:00+00:00,basketball,NBA,"['Sacramento Kings', 'Utah Jazz']","{'Sacramento Kings': 99, 'Utah Jazz': 121}"
97,,Detroit Pistons - Miami Heat,2021-05-17 00:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Miami Heat']","{'Detroit Pistons': 107, 'Miami Heat': 120}"
98,,Atlanta Hawks - Houston Rockets,2021-05-16 23:00:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Houston Rockets']","{'Atlanta Hawks': 124, 'Houston Rockets': 95}"
99,,Brooklyn Nets - Cleveland Cavaliers,2021-05-16 23:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Cleveland Cavaliers']","{'Brooklyn Nets': 123, 'Cleveland Cavaliers': 109}"
100,,Philadelphia 76ers - Orlando Magic,2021-05-16 23:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Orlando Magic']","{'Philadelphia 76ers': 128, 'Orlando Magic': 117}"
101,,Golden State Warriors - Memphis Grizzlies,2021-05-16 19:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'Memphis Grizzlies']","{'Golden State Warriors': 113, 'Memphis Grizzlies': 101}"
102,,San Antonio Spurs - Phoenix Suns,2021-05-16 18:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Phoenix Suns']","{'San Antonio Spurs': 121, 'Phoenix Suns': 123}"
103,,New York Knicks - Boston Celtics,2021-05-16 17:00:00+00:00,basketball,NBA,"['New York Knicks', 'Boston Celtics']","{'New York Knicks': 96, 'Boston Celtics': 92}"
104,,Toronto Raptors - Indiana Pacers,2021-05-16 17:00:00+00:00,basketball,NBA,"['Toronto Raptors', 'Indiana Pacers']","{'Toronto Raptors': 113, 'Indiana Pacers': 125}"
105,,Washington Wizards - Charlotte Hornets,2021-05-16 17:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Charlotte Hornets']","{'Washington Wizards': 115, 'Charlotte Hornets': 110}"
106,,Milwaukee Bucks - Miami Heat,2021-05-16 00:00:00+00:00,basketball,NBA,"['Milwaukee Bucks', 'Miami Heat']","{'Milwaukee Bucks': 122, 'Miami Heat': 108}"
107,,Minnesota Timberwolves - Boston Celtics,2021-05-15 18:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Boston Celtics']","{'Minnesota Timberwolves': 108, 'Boston Celtics': 124}"
108,,San Antonio Spurs - Phoenix Suns,2021-05-15 18:00:00+00:00,basketball,NBA,"['San Antonio Spurs', 'Phoenix Suns']","{'San Antonio Spurs': 103, 'Phoenix Suns': 140}"
109,,Brooklyn Nets - Chicago Bulls,2021-05-15 17:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'Chicago Bulls']","{'Brooklyn Nets': 105, 'Chicago Bulls': 91}"
110,,Indiana Pacers - Los Angeles Lakers,2021-05-15 17:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Los Angeles Lakers']","{'Indiana Pacers': 115, 'Los Angeles Lakers': 122}"
111,,New York Knicks - Charlotte Hornets,2021-05-15 17:00:00+00:00,basketball,NBA,"['New York Knicks', 'Charlotte Hornets']","{'New York Knicks': 118, 'Charlotte Hornets': 109}"
112,,Golden State Warriors - New Orleans Pelicans,2021-05-15 01:30:00+00:00,basketball,NBA,"['Golden State Warriors', 'New Orleans Pelicans']","{'Golden State Warriors': 125, 'New Orleans Pelicans': 122}"
113,,Dallas Mavericks - Toronto Raptors,2021-05-15 01:00:00+00:00,basketball,NBA,"['Dallas Mavericks', 'Toronto Raptors']","{'Dallas Mavericks': 114, 'Toronto Raptors': 110}"
114,,Houston Rockets - Los Angeles Clippers,2021-05-15 01:00:00+00:00,basketball,NBA,"['Houston Rockets', 'Los Angeles Clippers']","{'Houston Rockets': 122, 'Los Angeles Clippers': 115}"
115,,Memphis Grizzlies - Sacramento Kings,2021-05-15 01:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Sacramento Kings']","{'Memphis Grizzlies': 107, 'Sacramento Kings': 106}"
116,,Detroit Pistons - Denver Nuggets,2021-05-15 00:00:00+00:00,basketball,NBA,"['Detroit Pistons', 'Denver Nuggets']","{'Detroit Pistons': 91, 'Denver Nuggets': 104}"
117,,Oklahoma City Thunder - Utah Jazz,2021-05-15 00:00:00+00:00,basketball,NBA,"['Oklahoma City Thunder', 'Utah Jazz']","{'Oklahoma City Thunder': 93, 'Utah Jazz': 109}"
118,,Philadelphia 76ers - Orlando Magic,2021-05-15 00:00:00+00:00,basketball,NBA,"['Philadelphia 76ers', 'Orlando Magic']","{'Philadelphia 76ers': 122, 'Orlando Magic': 97}"
119,,Washington Wizards - Cleveland Cavaliers,2021-05-14 23:00:00+00:00,basketball,NBA,"['Washington Wizards', 'Cleveland Cavaliers']","{'Washington Wizards': 120, 'Cleveland Cavaliers': 105}"
120,,Phoenix Suns - Portland Trail Blazers,2021-05-14 02:00:00+00:00,basketball,NBA,"['Phoenix Suns', 'Portland Trail Blazers']","{'Phoenix Suns': 118, 'Portland Trail Blazers': 117}"
121,,Chicago Bulls - Toronto Raptors,2021-05-14 00:00:00+00:00,basketball,NBA,"['Chicago Bulls', 'Toronto Raptors']","{'Chicago Bulls': 114, 'Toronto Raptors': 102}"
122,,Memphis Grizzlies - Sacramento Kings,2021-05-14 00:00:00+00:00,basketball,NBA,"['Memphis Grizzlies', 'Sacramento Kings']","{'Memphis Grizzlies': 116, 'Sacramento Kings': 110}"
123,,Minnesota Timberwolves - Denver Nuggets,2021-05-14 00:00:00+00:00,basketball,NBA,"['Minnesota Timberwolves', 'Denver Nuggets']","{'Minnesota Timberwolves': 103, 'Denver Nuggets': 114}"
124,,Atlanta Hawks - Orlando Magic,2021-05-13 23:30:00+00:00,basketball,NBA,"['Atlanta Hawks', 'Orlando Magic']","{'Atlanta Hawks': 116, 'Orlando Magic': 93}"
125,,Miami Heat - Philadelphia 76ers,2021-05-13 23:30:00+00:00,basketball,NBA,"['Miami Heat', 'Philadelphia 76ers']","{'Miami Heat': 106, 'Philadelphia 76ers': 94}"
126,,New York Knicks - San Antonio Spurs,2021-05-13 23:30:00+00:00,basketball,NBA,"['New York Knicks', 'San Antonio Spurs']","{'New York Knicks': 102, 'San Antonio Spurs': 98}"
127,,Charlotte Hornets - Los Angeles Clippers,2021-05-13 23:00:00+00:00,basketball,NBA,"['Charlotte Hornets', 'Los Angeles Clippers']","{'Charlotte Hornets': 90, 'Los Angeles Clippers': 113}"
128,,Indiana Pacers - Milwaukee Bucks,2021-05-13 23:00:00+00:00,basketball,NBA,"['Indiana Pacers', 'Milwaukee Bucks']","{'Indiana Pacers': 133, 'Milwaukee Bucks': 142}"
129,,Los Angeles Lakers - Houston Rockets,2021-05-13 02:30:00+00:00,basketball,NBA,"['Los Angeles Lakers', 'Houston Rockets']","{'Los Angeles Lakers': 124, 'Houston Rockets': 122}"
130,,Utah Jazz - Portland Trail Blazers,2021-05-13 01:30:00+00:00,basketball,NBA,"['Utah Jazz', 'Portland Trail Blazers']","{'Utah Jazz': 98, 'Portland Trail Blazers': 105}"
131,,Dallas Mavericks - New Orleans Pelicans,2021-05-13 01:00:00+00:00,basketball,NBA,"['Dallas Mavericks', 'New Orleans Pelicans']","{'Dallas Mavericks': 125, 'New Orleans Pelicans': 107}"
132,,Brooklyn Nets - San Antonio Spurs,2021-05-13 00:00:00+00:00,basketball,NBA,"['Brooklyn Nets', 'San Antonio Spurs']","{'Brooklyn Nets': 128, 'San Antonio Spurs': 116}"
133,,Cleveland Cavaliers - Boston Celtics,2021-05-13 00:00:00+00:00,basketball,NBA,"['Cleveland Cavaliers', 'Boston Celtics']","{'Cleveland Cavaliers': 102, 'Boston Celtics': 94}"
